"Polling Station",,"Total No of Electors",,,,"Voters Turnout",,,,,,"Candidate ID and Name",,,,,,,,,,,,,,,,,,,
"Part No","Part Name",Male,Female,Other,"Total No. of electors",Male,Female,Other,Total,"No of voters identifying using EPIC","Tendered Voter","1 - NAFISUDDIN","2 - BEGUM NOOR BANO URF MEHTAB","3 - HAJI MOHD YAQOOB","4 - KUNWER SARVESH KUMAR","5 - DR S T HASAN","6 - AMIT KUMAR","7 - KAMAR ALAM","8 - JAIPAL SINGH SAINI","9 - MOHD ZAFAR IQBAL","10 - TEAJ SINGH SAINI","11 - ENGINEER MOHAMMAD IRFAN","12 - VIMAL KUMAR","13 - SATISH CHANDRA SHARMA","14 - SANDEEP KUMAR","15 - SAURABH PRATAP SINGH","16 - HARIOM","17 - RAJ KUMAR GUPTA","18 - ROOPA CHANDRA SINGH","19 - None of the Above","Total Votes Secured"
155,"P.V. BARHAPUR ROOM NO 2",728,649,0,1377,354,419,0,773,773,0,2,3,373,11,328,5,2,0,0,2,21,3,6,3,0,5,1,2,6,773
156,"P.V. BARHAPUR ROOM NO 3",724,640,0,1364,334,379,0,713,713,0,1,8,91,189,397,3,0,0,0,2,5,3,4,2,7,1,0,0,0,713
157,"P.V. BARHAPUR ROOM NO 4",712,625,0,1337,337,382,0,719,719,0,1,8,104,260,312,3,1,0,2,1,6,3,2,4,4,4,2,0,2,719
158,"J.G.S BARHAPUR ROOM NO 1",406,414,0,820,216,258,0,474,474,0,0,28,24,72,345,2,0,0,0,1,2,0,0,0,0,0,0,0,0,474
159,"J.G.S BARHAPUR ROOM NO 2",574,517,0,1091,291,305,0,596,596,0,3,11,96,23,441,2,1,0,0,1,2,4,0,4,0,4,2,0,2,596
160,"P.V NANKAR URF RAMJIWALA",457,421,0,878,289,317,0,606,606,0,0,29,101,18,442,6,1,1,0,1,0,1,1,0,0,2,0,2,1,606
161,"P.V SARDARPUR ROOM NO 1",398,354,0,752,282,316,0,598,598,0,0,0,6,555,12,0,0,0,0,0,0,6,3,0,10,2,0,0,4,598
162,"P.V SARDARPUR ROOM NO 2",759,689,0,1448,456,462,0,918,918,0,4,18,336,218,308,3,2,1,4,3,2,1,1,5,4,5,0,1,2,918
163,"P.V GOPIWALA",509,467,0,976,360,380,0,740,740,0,0,7,24,244,449,3,2,2,0,0,1,0,0,5,2,0,0,1,0,740
164,"P.V HARWANSHWALA",382,325,0,707,279,288,0,567,567,0,0,1,1,541,10,0,0,0,0,0,2,0,1,7,0,0,2,0,2,567
165,"P.V SAHUWALA GOSAIWALA ROOM NO 1",504,435,0,939,278,310,0,588,588,0,9,7,84,439,8,2,0,0,1,1,0,2,2,5,16,7,1,2,2,588
166,"P.V SAHUWALA GOSAIWALA ROOM NO 2",535,452,0,987,363,362,0,725,725,0,3,1,565,74,4,1,1,0,2,0,1,1,2,8,1,5,3,4,49,725
167,"P.V. RAMNAGAR GOSAI",315,276,0,591,284,236,0,520,520,0,0,3,32,477,4,0,0,0,0,1,0,0,0,0,2,0,0,0,1,520
168,"P.V RAIPUR GARHI",522,436,0,958,383,324,0,707,707,0,3,18,330,310,30,0,1,0,0,1,4,2,1,2,1,1,2,0,1,707
169,"P.V INAYATPUR  ROOM NO 1",658,531,0,1189,378,366,0,744,744,0,1,8,447,240,10,1,0,0,1,0,8,3,5,4,3,7,3,1,2,744
170,"P.V INAYATPUR  ROOM NO 2",304,240,0,544,165,164,0,329,329,0,0,0,16,293,6,1,1,0,0,0,4,0,1,0,1,1,1,1,3,329
171,"P.V SHAHNAGAR KURALI",662,619,0,1281,408,452,0,860,860,0,4,1,355,359,102,1,2,1,1,3,0,1,2,6,13,3,1,1,4,860
172,"P.V SAHARAWALA",404,355,0,759,210,154,0,364,364,0,2,5,90,230,26,1,1,1,3,0,0,0,0,1,3,0,0,0,1,364
173,"P.V MADPURI",508,476,0,984,354,306,0,660,660,0,4,6,37,495,52,2,2,0,2,7,1,3,2,6,22,12,3,1,3,660
174,"P.V CHAMPATPUR CHAKLA",380,383,0,763,312,309,0,621,621,0,1,10,40,419,115,0,1,1,1,3,0,3,0,4,11,8,0,0,4,621
175,"P.M.V BHOGPUR ROOM NO 1",510,487,0,997,430,402,0,832,832,0,7,8,22,697,59,0,1,1,2,3,1,9,2,0,12,3,2,1,2,832
176,"P.M.V BHOGPUR ROOM NO 2",743,686,0,1429,491,428,0,919,919,0,8,3,62,698,70,4,4,2,4,3,4,5,7,10,22,9,1,2,1,919
177,"P.V VEERBHANPUR",399,330,0,729,242,176,0,418,418,0,0,8,29,256,105,2,2,2,1,0,0,3,0,0,7,2,0,0,1,418
178,"G.J.H.S KUANKHERAH ROOM NO 1",553,479,0,1032,392,335,0,727,727,0,5,13,46,572,34,0,3,3,2,2,3,6,9,6,15,4,0,3,1,727
179,"P.V KUANKHERA KHADRI ROOM NO 1",340,311,0,651,248,224,0,472,472,0,1,1,29,362,42,1,1,1,0,0,1,1,1,3,18,7,1,1,1,472
180,"P.V RASULPUR ABAD ROOM NO 1",613,499,0,1112,349,268,0,617,617,0,2,28,109,431,26,0,0,1,1,2,0,2,1,2,6,3,1,1,1,617
181,"P.V RASULPUR ABAD ROOM NO 2",388,302,0,690,240,194,0,434,434,0,1,14,86,196,118,1,0,0,2,0,3,0,0,2,6,1,0,1,3,434
182,"P.V RASULPUR ABAD ROOM NO 3",633,453,0,1086,431,273,0,704,704,0,7,15,227,133,289,3,0,2,1,1,2,2,1,3,4,2,6,1,5,704
183,"P.V RASULPUR ABAD ROOM NO 4",365,320,0,685,233,210,0,443,443,0,7,4,95,163,152,1,0,1,1,1,0,0,1,3,6,4,2,0,2,443
184,"P.V RASULPUR ABAD FIRST",750,629,0,1379,394,354,0,748,748,0,8,43,132,518,27,1,0,1,0,0,1,0,2,10,0,2,1,2,0,748
185,"P.V BAWALI",295,259,0,554,188,162,0,350,350,0,1,4,19,271,32,0,0,0,1,2,6,3,0,2,5,2,1,0,1,350
186,"P.V NAWABPURA",585,525,0,1110,429,399,0,828,828,0,1,15,334,418,47,2,0,0,0,0,1,1,0,3,1,0,1,1,3,828
187,"P.V TURATPUR",668,551,0,1219,384,363,0,747,747,0,5,40,111,524,21,0,1,5,2,1,10,3,4,3,8,5,0,2,2,747
188,"P.M.V MOHAMMAD ALIPUR CHOHARH",256,233,0,489,193,203,0,396,396,0,7,1,145,49,176,4,0,0,0,1,0,1,2,4,4,0,0,1,1,396
189,"P.V BIRLA FORM MOHAMMAD ALIPUR CHOHARH",505,440,0,945,372,361,0,733,733,0,1,1,7,41,635,33,2,0,2,3,2,0,2,3,0,1,0,0,0,733
190,"P.V HARWELA ROOM NO 1",767,646,0,1413,478,455,0,933,933,0,3,10,269,480,61,1,0,0,0,3,59,1,2,4,7,3,5,1,24,933
191,"P.V HARWELA ROOM NO 2",153,127,0,280,94,75,0,169,169,0,0,4,9,79,73,0,0,0,0,0,1,0,0,1,2,0,0,0,0,169
192,"P.V BHAGIJOT",547,486,0,1033,408,378,0,786,786,0,2,2,94,493,171,2,0,1,0,2,1,3,2,1,3,6,1,1,1,786
193,"P.V JHARHPUR",614,537,0,1151,497,415,0,912,912,0,3,12,11,841,11,1,1,0,0,2,0,4,7,2,10,2,2,2,1,912
194,"P.V GOHAR ALI KHAN ROOM NO 1",718,564,0,1282,373,377,0,750,750,0,0,6,124,280,323,4,0,0,1,0,2,1,3,1,3,2,0,0,0,750
195,"P.V GOHAR ALI KHAN ROOM NO 2",535,468,0,1003,359,298,0,657,657,0,3,8,188,164,241,4,0,1,0,2,32,5,3,0,1,0,1,1,3,657
196,"P.V MANJHOLI ROOM NO 1",476,395,0,871,267,283,0,550,550,0,2,4,64,49,320,0,1,1,0,0,102,2,0,0,3,2,0,0,0,550
197,"P.V MANJHOLI ROOM NO 2",397,392,0,789,229,245,0,474,474,0,2,5,52,59,323,1,0,0,0,1,29,0,0,1,0,0,1,0,0,474
198,"G.G.U.M SCHOOL AFZALGARH ROOM NO 1",455,453,0,908,302,300,0,602,602,0,1,12,93,334,152,0,1,0,0,0,1,1,1,1,2,3,0,0,0,602
199,"G.G.U.M SCHOOL AFZALGARH ROOM NO 2",608,534,0,1142,430,290,0,720,720,0,2,5,62,389,236,1,2,1,0,0,6,2,1,1,3,3,1,1,4,720
200,"G.G.U.M SCHOOL AFZALGARH ROOM NO 3",285,285,0,570,183,183,0,366,366,0,0,15,46,165,124,0,1,0,0,0,4,3,0,1,1,3,1,0,2,366
201,"G.G.U.M SCHOOL AFZALGARH ROOM NO 4",630,541,0,1171,321,359,0,680,680,0,0,3,315,11,333,0,0,0,0,0,12,0,2,0,1,2,0,0,1,680
202,"G.G.U.M SCHOOL AFZALGARH ROOM NO 5",230,191,0,421,103,102,0,205,205,0,1,1,29,15,96,0,0,1,1,0,61,0,0,0,0,0,0,0,0,205
203,"G.G.U.M SCHOOL AFZALGARH ROOM NO 6",784,682,0,1466,366,430,0,796,796,0,2,7,156,33,419,3,0,2,1,0,163,0,1,2,3,0,1,0,3,796
204,"NAGAR PANCHYAT OFFICE AFZALGARH  ROOM NO 1",787,663,0,1450,420,398,0,818,818,0,1,12,197,19,564,4,1,1,0,0,14,0,0,0,0,2,0,1,2,818
205,"NAGAR PANCHYAT OFFICE AFZALGARH  ROOM NO 2",607,553,0,1160,325,310,0,635,635,0,0,1,349,19,248,0,0,0,0,1,5,1,0,5,0,2,2,1,1,635
206,"G.G.I.C AFZALGARH ROOM NO 1",369,335,0,704,198,240,0,438,438,0,0,1,24,9,389,1,0,0,0,0,4,0,0,0,2,3,0,2,3,438
207,"G.G.I.C AFZALGARH ROOM NO 2",532,459,0,991,307,333,0,640,640,0,1,33,57,5,532,3,0,0,0,0,4,1,0,3,1,0,0,0,0,640
208,"G.G.I.C AFZALGARH ROOM NO 3",647,528,0,1175,341,288,0,629,629,0,2,7,104,48,430,3,0,1,0,1,29,1,0,0,0,2,1,0,0,629
209,"G.G.I.C AFZALGARH ROOM NO 4",547,503,1,1051,303,347,0,650,650,0,1,11,196,53,283,0,0,0,0,0,99,0,2,3,0,0,0,0,2,650
210,"G.G.I.C AFZALGARH ROOM NO 5",308,242,0,550,151,114,0,265,265,0,0,3,52,13,123,2,0,0,0,1,68,0,0,1,0,1,0,0,1,265
211,"G.G.I.C AFZALGARH ROOM NO 6",462,410,0,872,303,265,0,568,568,0,0,5,159,93,282,1,0,0,0,0,17,4,1,1,2,1,1,0,1,568
212,"G.G.I.C AFZALGARH ROOM NO 7",614,531,1,1146,359,344,0,703,703,0,0,2,151,182,317,2,0,0,1,0,37,1,0,3,1,1,0,0,5,703
213,"B.B.G.M I.COLLAGE AJIMULLANAGAR  ROOM NO 1",775,652,0,1427,440,400,0,840,840,0,5,24,33,542,134,0,0,2,1,0,75,2,4,0,6,3,1,2,6,840
214,"B.B.G.M I.COLLAGE AJIMULLANAGAR  ROOM NO 2",830,736,0,1566,493,384,0,877,877,0,4,44,137,588,66,1,0,0,0,2,2,3,3,3,7,5,6,0,6,877
215,"B.B.G.M I.COLLAGE AJIMULLANAGAR  ROOM NO 3",631,562,0,1193,311,386,0,697,697,0,10,34,30,507,100,0,0,2,0,0,0,4,0,3,6,1,0,0,0,697
216,"P.V ANAWARPUR CHANDIKA",697,562,0,1259,515,406,0,921,921,0,4,4,164,586,114,2,0,1,1,1,11,0,1,3,16,2,2,0,9,921
217,"P.V HIDAYATPUR  ROOM NO 1",510,412,0,922,342,304,0,646,646,0,5,6,381,190,16,1,3,4,0,0,1,2,6,12,6,5,1,0,7,646
218,"P.V HIDAYATPUR  ROOM NO 2",467,362,0,829,286,262,0,548,548,0,0,6,80,231,100,2,1,1,2,5,96,2,5,4,3,4,1,1,4,548
219,"P.V HIDAYATPUR  ROOM NO 3",769,669,0,1438,480,456,0,936,936,0,10,4,12,393,421,3,4,3,1,5,52,5,5,3,5,4,1,1,4,936
220,"P.M.V HIDAYATPUR ROOM NO 1",674,603,0,1277,451,403,0,854,854,0,4,4,9,266,268,0,0,1,1,2,284,2,1,2,4,2,1,0,3,854
221,"P.M.V HIDAYATPUR ROOM NO 2",750,599,0,1349,488,387,0,875,875,0,5,5,519,296,8,0,1,2,2,1,1,2,1,5,10,11,1,3,2,875
222,"P.M.V JAMANWALA MAJRA ISLAMNAGAR  ROOM NO 1",722,609,0,1331,421,390,0,811,811,0,1,12,141,627,11,1,1,1,0,0,0,2,1,0,4,2,3,0,4,811
223,"P.M.V JAMANWALA MAJRA ISLAMNAGAR  ROOM NO 2",525,449,0,974,347,280,0,627,627,0,0,11,21,557,28,0,0,0,2,0,0,1,2,0,2,1,1,0,1,627
224,"P.M.V JAMANWALA MAJRA ISLAMNAGAR  ROOM NO 3",428,344,0,772,213,203,0,416,416,0,2,10,53,335,10,0,0,1,0,0,2,0,2,0,0,1,0,0,0,416
225,"P.V BHIKKAWALA MAJRA ISLAMNAGAR ROOM NO 1",622,510,0,1132,370,290,0,660,660,0,4,26,141,389,67,4,1,0,0,0,5,3,4,3,7,3,0,1,2,660
226,"P.V BHIKKAWALA MAJRA ISLAMNAGAR ROOM NO 2",475,419,0,894,298,277,0,575,575,0,2,19,19,507,5,5,0,2,0,0,0,3,1,1,5,0,0,2,4,575
227,"P.V MEERA MODIWALA ROOM NO 1",629,476,0,1105,417,281,0,698,698,0,2,9,42,247,138,0,0,3,0,1,239,1,1,0,2,0,0,2,11,698
228,"P.V MEERA MODIWALA ROOM NO 2",467,411,0,878,253,226,0,479,479,0,5,15,24,422,6,1,0,0,0,0,0,0,1,0,3,1,0,0,1,479
229,"P.V NARAYANWALA",531,450,0,981,344,293,0,637,637,0,1,3,150,340,70,0,0,1,0,0,35,1,0,4,3,1,0,4,24,637
230,"P.V UMARPUR NATTHAN",449,367,0,816,269,273,0,542,542,0,4,0,480,29,5,2,2,2,0,0,0,0,1,7,3,0,0,3,4,542
231,"P.V MADHOWALA ROOM NO 1",493,448,0,941,398,337,0,735,735,0,1,3,100,592,15,1,3,1,0,1,1,2,3,3,5,0,0,1,3,735
232,"P.V MADHOWALA ROOM NO 2",394,330,0,724,301,237,0,538,538,0,4,0,343,172,3,0,0,0,0,2,0,0,0,2,4,1,1,1,5,538
233,"P.V KALLUWALA  ROOM NO 1",554,489,0,1043,322,277,0,599,599,0,3,8,36,483,33,3,0,1,0,2,1,3,1,1,18,3,0,3,0,599
234,"P.V KALLUWALA  ROOM NO 2",568,493,0,1061,313,260,0,573,573,0,4,13,164,318,36,1,1,1,2,3,1,4,4,6,11,0,1,1,2,573
235,"P.V PREM NAGAR ROOM NO 1",452,350,0,802,288,257,0,545,545,0,2,1,164,313,16,1,0,1,1,0,34,2,0,1,5,1,0,0,3,545
236,"P.V PREM NAGAR ROOM NO 2",517,476,0,993,334,288,0,622,622,0,6,7,77,160,82,1,1,3,2,0,267,1,2,3,4,2,2,2,0,622
237,"P.V TIRLOKPUR",377,355,0,732,291,274,0,565,565,0,1,1,187,303,42,0,0,0,2,0,11,0,1,2,0,4,0,3,8,565
238,"P.V SIRAVASUCHAND  ROOM NO 1",555,459,0,1014,321,333,0,654,654,0,4,2,64,125,353,1,0,0,1,0,95,3,1,1,2,2,0,0,0,654
239,"P.V SIRAVASUCHAND  ROOM NO 2",411,322,0,733,246,215,0,461,461,0,3,1,23,211,103,1,0,2,1,0,111,1,0,0,0,3,1,0,0,461
240,"P.V SIRAVASUCHAND  ROOM NO 3",646,465,1,1112,313,285,0,598,598,0,12,11,56,6,101,1,3,7,2,3,385,4,1,1,0,4,0,0,1,598
241,"P.V SIRAVASUCHAND  ROOM NO 4",479,343,0,822,276,228,0,504,504,0,3,10,136,43,64,2,0,5,0,1,229,2,1,3,1,0,3,0,1,504
242,"P.V SIRAVASUCHAND  ROOM NO 5",520,402,0,922,376,295,0,671,671,0,1,6,344,272,16,0,0,0,1,1,12,3,2,4,3,3,0,1,2,671
243,"P.V SIRAVASUCHAND  ROOM NO 6",487,393,0,880,320,255,0,575,575,0,0,4,83,335,122,3,1,0,0,0,15,0,0,2,7,0,0,1,2,575
244,"H.C.M.I COLLAGE KASAMPUR GARHI  ROOM NO 1",743,649,0,1392,398,365,0,763,763,0,1,4,93,149,405,1,1,3,1,0,90,2,0,0,5,5,2,0,1,763
245,"H.C.M.I COLLAGE KASAMPUR GARHI  ROOM NO 3",720,535,0,1255,464,342,0,806,806,0,1,4,150,383,232,0,0,0,0,0,18,1,5,4,3,3,0,0,2,806
246,"H.C.M.I COLLAGE KASAMPUR GARHI  ROOM NO 4",780,628,0,1408,463,408,0,871,871,0,0,2,343,220,281,3,2,0,0,1,6,0,0,5,3,4,0,0,1,871
247,"H.C.M.I COLLAGE KASAMPUR GARHI  ROOM NO 4",573,424,0,997,306,267,0,573,573,0,5,5,55,155,179,3,0,3,0,3,157,0,0,1,3,2,0,0,2,573
248,"K. V. OFFICE KASAMPUR GARHI  ROOM NO 1",641,510,0,1151,399,375,0,774,774,0,1,8,298,246,173,1,0,2,2,1,11,1,2,4,3,5,4,2,10,774
249,"K. V. OFFICE KASAMPUR GARHI  ROOM NO 2",436,328,0,764,229,213,0,442,442,0,1,2,194,5,205,2,0,0,0,0,22,1,0,0,0,0,0,0,10,442
250,"K. V. OFFICE KASAMPUR GARHI  ROOM NO 3",565,434,0,999,266,312,0,578,578,0,2,5,289,16,179,0,0,4,1,1,68,2,1,6,0,3,0,0,1,578
251,"P.V FAZALABAD PERMANANDPUR  ROOM NO 1",702,603,0,1305,398,428,0,826,826,0,3,17,270,7,211,3,0,2,0,1,291,0,1,8,1,4,3,1,3,826
252,"P.V FAZALABAD PERMANANDPUR  ROOM NO 2",534,389,0,923,260,228,0,488,488,0,3,7,237,45,108,0,0,0,0,2,71,1,4,0,3,2,1,0,4,488
253,"P.V NARAYANPUR",414,386,0,800,344,329,0,673,673,0,0,5,168,456,20,0,0,1,1,2,14,0,0,0,2,0,1,1,2,673
254,"P.V BHAWANIPUR  ROOM NO 1",608,506,0,1114,411,354,0,765,765,0,2,4,34,570,25,0,0,1,2,2,95,3,0,5,6,7,0,2,7,765
255,"P.V BHAWANIPUR  ROOM NO 2",832,620,0,1452,430,435,0,865,865,0,3,5,116,26,178,2,3,6,0,4,508,1,0,3,3,2,1,1,3,865
256,"P.V MUSTUFABAD",180,166,0,346,145,144,0,289,289,0,2,3,174,85,12,1,0,0,1,0,0,1,2,1,2,1,0,2,2,289
257,"P.V SHIVPURI",719,655,0,1374,605,538,0,1143,1143,0,2,13,535,561,9,2,0,3,0,1,0,0,4,4,5,1,0,1,2,1143
258,"P.V MEGHPUR",572,454,0,1026,368,290,0,658,658,0,5,6,385,26,142,5,4,1,0,2,52,3,3,2,0,5,3,1,13,658
259,"P.V MAHAPUR",523,509,0,1032,450,407,0,857,857,0,0,1,24,800,8,1,0,0,1,0,1,1,4,0,4,3,0,1,8,857
260,"P.V HAREWALI  ROOM NO 1",884,736,0,1620,506,456,0,962,962,0,2,8,411,212,85,5,4,2,0,3,173,4,4,8,15,12,2,2,10,962
261,"P.V HAREWALI  ROOM NO 2",802,646,0,1448,511,434,0,945,945,0,5,4,76,730,38,1,4,0,2,2,64,2,1,1,10,4,1,0,0,945
262,"P.V NAAGPUR KHANDSAIN",794,699,0,1493,563,509,0,1072,1072,0,5,5,519,470,19,5,1,1,1,2,1,4,6,6,10,10,3,2,2,1072
263,"P.V SHAHZADPUR  ROOM NO 1",475,427,0,902,254,255,0,509,509,0,1,0,203,232,22,1,0,2,0,0,25,1,1,4,4,3,2,0,8,509
264,"P.V SHAHZADPUR  ROOM NO 2",376,331,0,707,190,208,0,398,398,0,1,1,167,144,42,2,0,1,1,0,35,0,0,2,0,0,1,0,1,398
265,"P.V SHAHZADPUR  ROOM NO 3",836,667,0,1503,489,424,0,913,913,0,3,8,266,529,30,4,1,3,0,1,21,0,1,2,10,1,3,6,24,913
266,"P.M.V SHAHZADPUR",738,601,0,1339,440,404,0,844,844,0,2,7,590,145,14,4,4,1,3,0,7,2,5,15,18,7,8,3,9,844
267,"P.V WAJIDPUR",775,625,0,1400,466,419,0,885,885,0,2,25,405,321,74,4,2,3,0,1,8,0,3,4,26,5,0,0,2,885
268,"P.V ARAJI KANDLA",467,420,0,887,402,322,0,724,724,0,2,2,29,653,3,1,2,2,0,4,1,0,5,4,5,3,1,2,5,724
269,"P.V SALAWATPUR GIRDHAR  ROOM NO 1",535,457,0,992,413,355,0,768,768,0,2,3,185,432,46,2,3,2,0,3,51,2,3,7,22,4,1,0,0,768
270,"P.V SALAWATPUR GIRDHAR  ROOM NO 2",388,369,0,757,242,288,0,530,530,0,1,2,119,257,30,0,1,0,0,1,89,0,0,0,26,0,0,1,3,530
271,"P.V ALIYARPUR",416,395,0,811,332,304,0,636,636,0,4,5,414,186,5,1,0,0,1,1,0,0,2,5,3,1,0,0,8,636
272,"P.V ASFABAD",761,669,0,1430,531,484,0,1015,1015,0,2,9,174,544,99,3,0,3,3,2,151,1,0,4,11,2,0,1,6,1015
273,"ABHINAV P.M.V ASFABAD CHAMAN",517,484,0,1001,363,343,0,706,706,0,2,11,367,254,42,0,0,1,1,1,14,1,1,2,5,2,2,0,0,706
274,"P.V HERRAPUR GOKUL  ROOM NO 1",751,637,0,1388,501,458,0,959,959,0,4,8,344,327,213,3,0,1,2,1,34,0,1,1,18,1,1,0,0,959
275,"P.V HERRAPUR GOKUL  ROOM NO 2",428,395,0,823,304,296,0,600,600,0,0,7,363,186,12,1,1,2,2,0,6,1,0,1,11,2,2,1,2,600
276,"P.M.V GOWARDHANPUR  ROOM NO 1",693,605,0,1298,433,395,0,828,828,0,1,1,49,425,209,5,1,1,0,2,106,2,0,0,19,4,1,1,1,828
277,"P.M.V GOWARDHANPUR  ROOM NO 2",597,544,0,1141,408,369,0,777,777,0,0,3,323,405,14,2,1,0,0,2,7,3,0,5,4,4,2,2,0,777
278,"P.V MUNEER NAGAR",194,187,0,381,156,171,0,327,327,0,3,0,82,235,2,0,0,0,0,0,0,0,0,1,1,0,1,1,1,327
279,"P.V BHATPURA",759,614,0,1373,584,504,0,1088,1088,0,8,10,376,457,73,3,1,4,2,4,107,5,8,6,5,8,1,2,8,1088
280,"P.V IMRATPUR",235,195,0,430,194,156,0,350,350,0,1,1,57,276,4,0,0,0,0,0,1,0,2,3,1,2,0,1,1,350
281,"I.C SADAKPUR URF SULTANPUR",777,655,0,1432,474,464,0,938,938,0,4,3,47,394,325,4,1,9,1,2,93,6,2,4,38,1,1,1,2,938
282,"P.V HASANPUR ROOM NO 1",800,754,0,1554,555,561,0,1116,1116,0,0,5,179,495,244,5,1,7,1,2,138,5,6,0,3,2,4,4,15,1116
283,"P.V HASANPUR ROOM NO 2",450,412,0,862,323,306,0,629,629,0,0,2,153,414,31,1,1,1,0,0,2,4,0,3,4,7,0,0,6,629
284,"P.V SIRIYAWALI",499,454,0,953,349,329,0,678,678,0,0,4,292,334,21,1,0,0,0,0,2,0,1,5,9,1,2,0,6,678
285,"P.V MAHSANPUR",311,301,0,612,238,227,0,465,465,0,1,3,98,324,5,1,2,1,0,0,0,0,1,1,23,2,0,2,1,465
286,"P.V SHAHPUR JAMAL",799,659,0,1458,562,462,0,1024,1024,0,8,4,202,718,17,2,2,1,0,3,0,2,6,5,48,2,1,2,1,1024
287,"P.V ALAMPUR GANWADI  ROOM NO 1",701,601,0,1302,429,349,0,778,778,0,1,9,167,457,19,1,2,2,1,2,75,6,2,6,16,3,0,3,6,778
288,"P.V ALAMPUR GANWADI  ROOM NO 2",681,646,0,1327,485,478,0,963,963,0,7,3,559,356,9,0,0,1,1,0,0,1,3,2,6,7,1,3,4,963
289,"P.V CHATARPUR ROOM NO 1",623,524,0,1147,480,403,0,883,883,0,3,3,157,616,19,2,1,1,3,2,8,3,8,4,12,6,3,6,26,883
290,"P.V CHARATPUR ROOM NO 2",332,308,0,640,250,207,0,457,457,0,3,1,68,371,1,0,0,2,0,3,0,0,0,0,3,2,0,0,3,457
291,"P.V BADSHAHPUR",234,219,1,454,187,189,0,376,376,0,0,2,135,222,6,1,0,0,0,0,0,2,2,2,1,0,0,1,2,376
292,"P.V PADARATHPUR  ROOM NO 1",439,390,0,829,302,295,0,597,597,0,0,1,68,394,103,2,0,1,0,1,19,0,0,1,5,1,0,0,1,597
293,"P.V PADARATHPUR  ROOM NO 2",808,659,0,1467,490,483,0,973,973,0,4,2,187,276,396,3,1,0,5,1,59,3,1,1,10,7,9,4,4,973
294,"P.V SULTANPUR KHAS ROOM NO 1",616,482,0,1098,504,426,0,930,930,0,1,5,258,501,118,1,0,0,0,1,3,5,2,1,28,2,0,1,3,930
295,"P.V SULTANPUR KHAS  ROOM NO 2",402,314,0,716,244,248,0,492,492,0,0,2,91,15,327,1,2,0,1,1,43,2,0,3,0,0,1,0,3,492
296,"P.V AMAN NAGAR",699,623,0,1322,514,452,0,966,966,0,0,5,304,569,57,1,0,1,0,1,4,0,2,7,6,4,0,1,4,966
297,"P.V JAY SINGH JOT",432,403,0,835,359,328,0,687,687,0,0,5,286,357,21,0,1,0,0,2,1,2,3,2,1,2,1,1,2,687
298,"P.V FATEHPUR DHARA",795,727,0,1522,601,484,0,1085,1085,0,5,6,33,983,15,0,3,1,1,5,3,2,3,6,16,2,0,1,0,1085
299,"P.V CHAJMALWALA",467,410,0,877,291,277,0,568,568,0,2,8,105,405,6,1,1,1,0,3,2,2,6,5,7,9,0,0,5,568
300,"P.V KIRATPUR",741,573,1,1315,490,368,0,858,858,0,2,8,207,567,40,0,1,2,0,1,0,3,2,6,3,4,2,1,9,858
301,"P.V KEHRIPUR JANGAL  ROOM NO 1",751,660,0,1411,474,440,0,914,914,0,1,8,396,474,6,1,0,0,0,3,0,2,0,4,6,6,3,1,3,914
302,"P.V KEHRIPUR JANGAL  ROOM NO 2",461,361,0,822,294,244,0,538,538,0,2,11,120,350,38,2,0,2,0,2,2,0,2,1,2,1,0,0,3,538
303,"KOTHI JANGAL AMANGARH",291,227,0,518,161,81,0,242,242,0,1,7,142,49,23,2,0,0,1,0,0,0,1,1,4,5,1,1,4,242
304,"RA NAVRATAN INTER COLLAGE RAHAR ROOM NO 1",714,601,0,1315,388,367,0,755,755,0,0,3,138,306,262,1,1,1,3,2,9,2,1,2,3,14,1,0,6,755
305,"RA NAVRATAN  INTER COLLAGE RAHAR ROOM NO 2",640,508,1,1149,318,293,0,611,611,0,1,1,293,105,153,1,1,1,0,0,47,2,2,1,2,1,0,0,0,611
306,"RA NAVRATAN  INTER COLLAGE RAHAR ROOM NO 3",252,219,0,471,164,145,0,309,309,0,0,4,79,167,48,0,0,0,1,0,0,1,0,3,2,1,1,1,1,309
307,"RA NAVRATAN  INTER COLLAGE RAHAR ROOM NO 4",442,381,0,823,243,227,0,470,470,0,1,1,224,140,72,1,0,0,0,1,16,0,0,0,2,3,1,0,8,470
308,"RA NAVRATAN  INTER COLLAGE RAHAR ROOM NO 5",465,331,0,796,247,209,0,456,456,0,2,2,172,118,129,1,0,0,1,0,14,0,2,1,5,7,1,0,1,456
309,"RA NAVRATAN  INTER COLLAGE RAHAR ROOM NO 6",570,480,0,1050,371,286,0,657,657,0,1,11,20,490,20,0,2,2,1,2,85,6,3,2,9,1,0,1,1,657
310,"P.V DEHLAWAL ROOM NO 1",572,467,0,1039,431,369,0,800,800,0,1,4,369,320,31,0,0,0,1,1,19,1,0,1,45,0,0,0,7,800
311,"P.V DEHLAWAL ROOM NO 2",600,504,0,1104,380,363,0,743,743,0,6,12,122,199,61,5,1,6,2,7,256,0,3,5,47,3,2,1,5,743
312,"P.V JABATNAGAR",627,528,0,1155,481,379,0,860,860,0,2,3,350,450,12,2,0,0,0,1,0,25,3,8,1,0,2,0,1,860
