"Polling Station",,"Total No of Electors",,,,"Voters Turnout",,,,,,"Candidate ID and Name",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Part No","Part Name",Male,Female,Other,"Total No. of electors",Male,Female,Other,Total,"No of voters identifying using EPIC","Tendered Voter","1 - ABHISHEK MISRA","2 - NAKUL DUBEY","3 - RAJ NATH SINGH","4 - PROF. RITA BAHUGUNA JOSHI","5 - SYED JAVED AHMED JAFRI","6 - TARA PATKAR","7 - NAND KUMAR LODHI RAJPOOT","8 - RABI DUBEY","9 - RAJ KUMAR SINGH","10 - RADHA KRISHNAN","11 - RAMPHAL RAWAT","12 - VIJAY BAHADUR SINGH","13 - SHISHU PAL YADAV","14 - MOHD. SARWAR MALIK","15 - SUNIL SINGH","16 - SUMAN VERMA","17 - SANJEEV MEHROTRA ALIAS PIKKU BHAI","18 - HARI RAM ALIAS HARIBHAI PATEL","19 - SYED ALI HUSAIN","20 - ASOK PANDE","21 - ADARSH SHASTRI","22 - GHANSHYAM SINGH","23 - PADAM CHANDRA GUPTA","24 - MANOJ SINGH","25 - YOGESH CHANDRA BHATT","26 - RAJEEV RANJAN TIWARI ALIAS RAJ BEHARI","27 - VINAY PRAKASH MISHRA","28 - SHAILENDRA SINGH YADAV","29 - SUBHASH CHANDRA LEHRI","30 - None of the Above","Total Votes Secured"
102,"ADARESH KINDAR GARDEN SCHOOL SINDHUNAGAR ROOM NO.1",494,492,0,986,290,256,0,546,425,0,6,155,293,63,14,0,1,0,1,1,2,0,0,0,0,2,0,1,0,0,0,1,0,1,2,0,0,0,1,2,546
103,"ADARESH KINDAR GARDEN SCHOOL SINDHUNAGAR ROOM NO.2",407,428,0,835,257,258,0,515,448,0,15,34,387,63,12,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,515
104,"GOVT.GIRLS INTER COLLEGE SRINGARNAGAR ROOM NO.1",560,553,0,1113,366,341,0,707,702,0,30,29,475,134,30,0,0,1,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,707
105,"GOVT.GIRLS INTER COLLEGE SRINGARNAGAR ROOM NO.2",604,560,0,1164,238,226,0,464,464,0,15,57,269,91,22,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,5,464
106,"GOVT.GIRLS INTER COLLEGE SRINGARNAGAR ROOM NO.3",700,661,1,1362,448,424,0,872,872,0,19,14,605,172,49,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,8,872
107,"GOVT.GIRLS INTER COLLEGE SRINGARNAGAR ROOM NO.4",387,383,0,770,249,196,0,445,442,0,12,15,306,98,7,1,1,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,445
108,"GOVT.GIRLS INTER COLLEGE SRINGARNAGAR ROOM NO.5",374,401,0,775,242,199,0,441,436,0,23,29,246,128,7,1,0,0,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,441
109,"B.N.LAL.VOCATIONAL INTER COLLEGE CHITRAGUPTNAGAR ALAMBAGH ROOM NO.1",299,331,0,630,165,148,0,313,259,0,5,36,179,76,12,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,313
110,"B.N.LAL.VOCATIONAL INTER COLLEGE CHITRAGUPTNAGAR ALAMBAGH ROOM NO.2",755,720,0,1475,461,387,0,848,727,0,22,29,625,114,43,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,11,848
111,"B.N.LAL.VOCATIONAL INTER COLLEGE CHITRAGUPTNAGAR ALAMBAGH ROOM NO.3",800,763,0,1563,449,389,0,838,729,0,19,58,603,119,24,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,9,838
112,"B.N.LAL.VOCATIONAL INTER COLLEGE CHITRAGUPTNAGAR ALAMBAGH ROOM NO.4",747,707,0,1454,454,394,0,848,276,0,21,31,639,125,22,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,5,848
113,"B.N.LAL.VOCATIONAL INTER COLLEGE CHITRAGUPTNAGAR ALAMBAGH ROOM NO.5",706,691,0,1397,399,363,0,762,762,0,12,20,550,129,31,0,0,0,0,0,0,1,0,1,0,1,2,0,3,2,0,0,0,0,1,0,0,0,0,9,762
114,"B.N.LAL.VOCATIONAL INTER COLLEGE CHITRAGUPTNAGAR ALAMBAGH ROOM NO.6",811,701,0,1512,498,404,0,902,293,0,66,68,571,164,20,1,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,6,902
115,"DAMODAR INTER COLLEGE SNEHNAGAR ALAMBAGH ROOM NO.1",716,586,0,1302,399,345,0,744,744,0,84,69,445,101,20,2,0,2,0,0,0,1,2,2,6,1,1,0,1,2,0,0,1,0,0,0,1,1,1,1,744
116,"DAMODAR INTER COLLEGE SNEHNAGAR ALAMBAGH ROOM NO.2",767,698,1,1466,434,367,0,801,775,0,37,27,588,107,22,0,1,0,0,0,1,1,0,0,1,1,2,1,0,0,0,0,0,0,0,0,0,1,0,11,801
117,"DAMODAR INTER COLLEGE SNEHNAGAR ALAMBAGH ROOM NO.3",370,315,0,685,223,167,0,390,390,0,11,10,281,70,12,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,390
118,"DAMODAR INTER COLLEGE SNEHNAGAR ALAMBAGH ROOM NO.4",576,480,0,1056,187,325,0,512,508,0,44,50,329,70,11,1,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,512
119,"INDIAN PUBLIC INTER COLLEGE PREMNAGAR ALAMBAGH ROOM NO.1",682,637,0,1319,378,351,0,729,725,0,22,52,459,163,21,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,6,729
120,"INDIAN PUBLIC INTER COLLEGE PREMNAGAR ALAMBAGH ROOM NO.2",526,484,0,1010,312,280,0,592,461,0,17,56,383,94,33,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,592
121,"INDIAN PUBLIC INTER COLLEGE PREMNAGAR ALAMBAGH ROOM NO.3",640,593,0,1233,353,305,0,658,645,0,22,60,449,85,29,0,0,0,0,1,0,1,1,0,2,2,0,0,0,1,0,0,0,0,0,0,2,0,0,3,658
122,"INDIAN PUBLIC INTER COLLEGE PREMNAGAR ALAMBAGH ROOM NO.4",702,644,0,1346,397,330,0,727,716,0,50,66,478,84,35,1,0,0,1,0,0,0,0,2,1,0,1,0,1,0,0,0,1,0,0,0,0,1,1,4,727
123,"INDIAN PUBLIC INTER COLLEGE PREMNAGAR ALAMBAGH ROOM NO.5",740,663,0,1403,441,383,0,824,703,0,41,102,538,113,21,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,4,824
124,"INDIAN PUBLIC INTER COLLEGE PREMNAGAR ALAMBAGH ROOM NO.6",715,665,0,1380,452,400,0,852,850,0,37,121,534,133,8,0,0,0,1,1,0,0,0,1,0,3,0,0,1,1,0,1,0,1,0,0,0,0,1,8,852
125,"SINDHI BOYS INTER COLLEGE RAMNAGAR  ALAMBAGH ROOM NO.1",666,600,0,1266,360,244,0,604,552,0,35,32,404,104,15,0,0,0,1,0,1,0,0,3,0,4,1,1,0,0,0,0,0,0,0,1,0,0,0,2,604
126,"SINDHI BOYS INTER COLLEGE RAMNAGAR  ALAMBAGH ROOM NO.2",645,592,0,1237,348,256,0,604,580,0,30,40,355,149,17,1,0,0,0,0,0,1,0,1,4,1,0,0,0,0,0,0,0,1,0,0,1,1,0,2,604
127,"SINDHI BOYS INTER COLLEGE RAMNAGAR  ALAMBAGH ROOM NO.3",517,429,0,946,307,212,0,519,513,0,17,46,307,113,18,2,0,0,0,0,0,1,0,1,0,3,1,0,1,0,0,0,1,1,0,0,1,0,1,5,519
128,"SINDHI BOYS INTER COLLEGE RAMNAGAR  ALAMBAGH ROOM NO.4",755,663,0,1418,451,342,0,793,743,0,28,69,495,156,25,1,0,0,0,0,0,0,0,3,3,1,1,0,0,1,0,0,1,3,1,0,0,2,0,3,793
129,"AWASIYA PUBLIC INTER COLLEGE VIRATNAGAR ALAMBAGH ROOM NO.1",827,642,0,1469,483,366,0,849,589,0,217,61,441,82,17,1,0,2,0,2,0,2,3,0,1,3,0,0,4,2,0,0,1,0,1,0,0,2,0,7,849
130,"AWASIYA PUBLIC INTER COLLEGE VIRATNAGAR ALAMBAGH ROOM NO.2",559,501,0,1060,347,343,0,690,690,0,96,60,445,66,9,0,1,0,1,1,0,0,0,0,0,0,1,1,2,1,0,0,1,1,0,0,1,0,0,3,690
131,"AWASIYA PUBLIC INTER COLLEGE VIRATNAGAR ALAMBAGH ROOM NO.3",737,573,0,1310,393,308,0,701,638,0,118,91,387,75,17,0,0,0,2,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,1,1,0,0,0,2,701
132,"AWASIYA PUBLIC INTER COLLEGE VIRATNAGAR ALAMBAGH ROOM NO.4",634,475,0,1109,360,250,0,610,410,0,78,83,308,102,12,1,0,0,1,0,0,2,1,0,4,1,5,1,2,0,1,1,0,1,0,0,0,2,2,2,610
133,"AWASIYA PUBLIC INTER COLLEGE VIRATNAGAR ALAMBAGH ROOM NO.5",869,756,0,1625,380,314,0,694,694,0,83,44,401,138,16,0,0,2,1,0,0,0,0,1,1,1,1,0,1,1,0,1,0,0,0,1,0,0,0,1,694
134,"SWAMI VIVEKANAND INTER COLLEGE CHHOTABARHA ALAMBAGH ROOM NO.1",578,470,0,1048,323,215,0,538,500,0,41,44,293,129,15,0,0,0,0,0,0,0,0,1,1,0,5,2,0,0,1,0,1,0,0,1,0,0,0,4,538
135,"SWAMI VIVEKANAND INTER COLLEGE CHHOTABARHA ALAMBAGH ROOM NO.2",688,559,1,1248,423,282,0,705,681,0,47,55,449,0,125,19,0,0,0,1,0,1,0,2,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,3,705
136,"SWAMI VIVEKANAND INTER COLLEGE CHHOTABARHA ALAMBAGH ROOM NO.3",492,448,0,940,296,227,0,523,176,0,50,47,310,95,5,0,0,0,0,0,0,0,0,3,1,1,2,0,2,1,0,0,0,1,0,0,1,0,0,4,523
137,"SWAMI VIVEKANAND INTER COLLEGE CHHOTABARHA ALAMBAGH ROOM NO.4",701,653,0,1354,436,348,0,784,446,0,39,116,491,95,22,0,0,0,0,0,1,0,1,1,0,0,4,2,0,1,0,0,2,1,0,0,0,0,2,6,784
138,"SWAMI VIVEKANAND INTER COLLEGE CHHOTABARHA ALAMBAGH ROOM NO.5",695,581,0,1276,390,303,0,693,603,0,45,71,449,100,19,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,693
139,"SWAMI VIVEKANAND INTER COLLEGE CHHOTABARHA ALAMBAGH ROOM NO.6",715,646,0,1361,417,325,0,742,452,0,61,86,449,125,13,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,742
140,"HOMEGUARD OFFICE JAILROAD ROOM NO.1",639,432,0,1071,288,177,0,465,465,0,43,71,239,98,4,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,5,465
141,"HOMEGUARD OFFICE JAILROAD ROOM NO.2",750,691,0,1441,473,370,0,843,843,0,39,22,465,264,40,2,1,0,0,0,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,5,843
142,"HOMEGUARD OFFICE JAILROAD ROOM NO.3",370,374,0,744,197,195,0,392,392,0,13,29,215,109,18,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,3,392
143,"HOMEGUARD OFFICE JAILROAD ROOM NO.4",405,362,0,767,218,171,0,389,389,0,10,20,254,81,17,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,2,389
144,"JANTA BOYS INTER COLLEGE CHANDAR NAGAR ALAMBAGH ROOM NO.1",540,532,0,1072,282,330,0,612,590,0,40,4,418,105,33,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,612
145,"JANTA BOYS INTER COLLEGE CHANDAR NAGAR ALAMBAGH ROOM NO.2",652,634,0,1286,401,340,0,741,202,0,17,23,538,112,42,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,741
146,"JANTA BOYS INTER COLLEGE CHANDAR NAGAR ALAMBAGH ROOM NO.3",678,684,0,1362,426,390,0,816,814,0,31,27,424,290,24,0,2,1,2,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,1,1,8,816
147,"JANTA BOYS INTER COLLEGE CHANDAR NAGAR ALAMBAGH ROOM NO.4",666,555,0,1221,347,283,0,630,617,0,21,68,382,144,8,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,0,0,0,1,0,1,0,0,0,1,630
148,"JANTA BOYS INTER COLLEGE CHANDAR NAGAR ALAMBAGH ROOM NO.5",483,472,0,955,242,236,0,478,358,0,14,47,259,136,12,2,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,478
149,"JANTA BOYS INTER COLLEGE CHANDAR NAGAR ALAMBAGH ROOM NO.6",542,527,0,1069,292,244,0,536,415,0,20,57,316,126,7,0,0,0,0,1,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,1,0,1,1,2,536
150,"JANTA BOYS INTER COLLEGE CHANDAR NAGAR ALAMBAGH ROOM NO.7",767,644,0,1411,438,323,0,761,450,0,8,31,539,148,20,3,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,2,3,761
151,"JANTA BOYS INTER COLLEGE CHANDAR NAGAR ALAMBAGH ROOM NO.8",521,479,0,1000,305,244,0,549,549,0,15,23,305,175,12,0,0,0,0,0,1,0,4,0,0,1,1,0,0,2,0,1,0,0,0,0,1,0,1,7,549
152,"JANTA BOYS INTER COLLEGE CHANDAR NAGAR ALAMBAGH ROOM NO.9",558,518,0,1076,343,315,0,658,356,0,11,50,346,218,13,0,1,0,0,0,1,1,3,2,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,9,658
153,"GURUNANAK GIRLS INTER COLLEGE CHANDARNAGAR ALAMBAGH ROOM NO.1",800,690,0,1490,424,299,0,723,723,0,28,102,282,264,18,1,0,0,0,0,1,0,15,0,0,1,1,0,1,1,2,0,2,0,0,1,0,0,0,3,723
154,"GURUNANAK GIRLS INTER COLLEGE CHANDARNAGAR ALAMBAGH ROOM NO.2",791,686,0,1477,474,334,0,808,808,0,84,38,126,522,17,0,1,0,0,1,0,1,1,1,2,4,2,0,1,2,0,0,1,0,1,1,0,0,0,2,808
155,"GURUNANAK GIRLS INTER COLLEGE CHANDARNAGAR ALAMBAGH ROOM NO.3",719,735,0,1454,383,352,0,735,68,0,25,34,502,143,24,0,1,1,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,1,735
156,"GURUNANAK GIRLS INTER COLLEGE CHANDARNAGAR ALAMBAGH ROOM NO.4",739,622,0,1361,370,297,0,667,122,0,34,46,453,111,15,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,3,667
157,"GURUNANAK GIRLS INTER COLLEGE CHANDARNAGAR ALAMBAGH ROOM NO.5",709,720,0,1429,378,354,0,732,732,0,27,35,517,121,20,0,0,0,1,0,0,0,0,2,0,1,2,0,3,1,0,0,0,0,0,0,0,1,0,1,732
158,"GURUNANAK GIRLS INTER COLLEGE CHANDARNAGAR ALAMBAGH ROOM NO.6",465,414,0,879,219,175,0,394,381,0,1,41,238,89,14,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,1,0,0,1,6,394
159,"GURUNANAK GIRLS INTER COLLEGE CHANDARNAGAR ALAMBAGH ROOM NO.7",726,657,0,1383,411,358,0,769,765,0,24,58,409,249,18,0,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,769
160,"GURUNANAK GIRLS INTER COLLEGE CHANDARNAGAR ALAMBAGH ROOM NO.8",752,675,0,1427,420,369,0,789,773,0,26,74,482,162,21,0,0,0,2,0,1,0,4,0,1,1,0,1,6,3,0,0,0,0,1,2,1,0,0,1,789
161,"GURUNANAK GIRLS INTER COLLEGE CHANDARNAGAR ALAMBAGH ROOM NO.9",713,651,0,1364,360,302,0,662,662,0,15,126,360,132,14,0,0,1,0,0,0,1,1,1,1,3,1,0,1,0,0,0,0,0,0,0,0,1,1,3,662
162,"PIONEER MONTESARY  SCHOOL INTER COLLEGE GEETAPALLI ROOM NO.1",525,471,0,996,314,228,0,542,538,0,22,29,393,76,14,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,5,542
163,"PIONEER MONTESARY  SCHOOL INTER COLLEGE GEETAPALLI ROOM NO.2",693,677,0,1370,425,394,0,819,469,0,36,57,545,145,21,0,0,0,0,0,1,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,7,819
164,"PIONEER MONTESARY  SCHOOL INTER COLLEGE GEETAPALLI ROOM NO.3",721,608,0,1329,380,299,0,679,618,0,32,53,472,95,13,0,1,0,1,0,0,0,1,1,0,0,2,1,0,0,2,0,1,0,0,0,0,0,1,3,679
165,"LUCKNOW PUBLIC STANDERDS SCHOOL SAINIKNAGAR FAUJI COLONY ROOM NO.1",602,445,0,1047,300,173,0,473,319,0,62,34,206,154,12,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,473
166,"LUCKNOW PUBLIC STANDERDS SCHOOL SAINIKNAGAR FAUJI COLONY ROOM NO.2",607,535,0,1142,286,256,0,542,531,0,71,46,204,203,10,0,0,0,2,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,542
167,"LUCKNOW PUBLIC STANDERDS SCHOOL SAINIKNAGAR FAUJI COLONY ROOM NO.1",574,515,0,1089,250,198,0,448,448,0,52,29,192,156,9,1,1,0,0,0,1,2,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,448
168,"LUCKNOW PUBLIC STANDERDS SCHOOL SAINIKNAGAR FAUJI COLONY ROOM NO.4",597,487,0,1084,300,249,0,549,319,0,54,47,252,173,12,0,0,0,1,0,0,1,0,2,0,0,2,0,0,0,0,0,0,1,1,0,0,1,0,2,549
169,"LUCKNOW PUBLIC STANDERDS SCHOOL SAINIKNAGAR FAUJI COLONY ROOM NO.5",361,304,0,665,219,181,0,400,398,0,65,16,244,59,7,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,5,400
170,"LOKBHARTI PUBLIC INTER COLLEGE GEETAPALLI ROOM NO.1",305,266,0,571,177,152,0,329,319,0,53,85,133,37,10,0,1,0,0,0,1,0,1,2,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,2,329
171,"LOKBHARTI PUBLIC INTER COLLEGE GEETAPALLI ROOM NO.2",554,546,0,1100,321,282,0,603,599,0,15,62,392,103,22,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,603
172,"LOKBHARTI PUBLIC INTER COLLEGE GEETAPALLI ROOM NO.3",481,465,0,946,275,269,0,544,529,0,18,35,398,84,3,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,544
173,"SHYAMACHANDRA CONVENT INTER COLLEGE KRISHNAPALLI ALAMBAGH ROOM NO.1",633,557,0,1190,380,336,0,716,694,0,27,73,455,120,19,0,0,0,0,0,0,1,0,2,1,2,2,1,4,1,0,0,0,0,0,1,0,1,1,5,716
174,"SHYAMACHANDRA CONVENT INTER COLLEGE KRISHNAPALLI ALAMBAGH ROOM NO.2",620,533,0,1153,315,370,0,685,215,0,39,95,410,110,22,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,3,685
175,"SWATANTRA BAL NIKETAN INTER COLLEGE MADHUWANNAGAR ALAMBAGH ROOM NO.1",693,622,1,1316,381,322,0,703,680,0,18,56,482,122,14,0,0,0,1,0,0,0,2,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,1,2,703
176,"SWATANTRA BAL NIKETAN INTER COLLEGE MADHUWANNAGAR ALAMBAGH ROOM NO.2",648,578,0,1226,386,332,0,718,54,0,30,53,450,147,28,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,1,0,0,0,1,0,1,0,3,718
177,"SWATANTRA BAL NIKETAN INTER COLLEGE MADHUWANNAGAR ALAMBAGH ROOM NO.3",579,479,0,1058,296,292,0,588,588,0,38,28,341,147,26,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,1,0,1,1,0,0,0,2,588
178,"SWATANTRA BAL NIKETAN INTER COLLEGE MADHUWANNAGAR ALAMBAGH ROOM NO.4",641,585,0,1226,309,247,0,556,541,0,68,56,102,298,20,0,0,0,0,1,0,2,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,556
179,"SWATANTRA BAL NIKETAN INTER COLLEGE MADHUWANNAGAR ALAMBAGH ROOM NO.5",382,341,0,723,172,137,0,309,212,0,37,19,111,131,9,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,309
180,"NALANDA PUBLIC INTER COLLEGE HASNAPUR ROAD ALAMBAGH ROOM NO.1",529,507,0,1036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
181,"NALANDA PUBLIC INTER COLLEGE HASNAPUR ROAD ALAMBAGH ROOM NO.2",641,574,0,1215,386,285,0,671,666,0,68,42,248,282,17,2,0,0,0,0,2,0,0,0,1,1,1,0,0,1,0,0,1,1,1,0,0,0,2,1,671
182,"NALANDA PUBLIC INTER COLLEGE HASNAPUR ROAD ALAMBAGH ROOM NO.3",794,740,0,1534,433,398,0,831,704,0,15,78,576,108,45,0,1,0,0,0,0,0,2,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,1,831
183,"JANTA GIRLS INTER COLLEGE CHHOTABARHA ALAMBAGH ROOM NO.1",818,731,0,1549,471,418,0,889,889,0,27,106,581,146,15,1,2,0,1,0,1,0,1,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,889
184,"JANTA GIRLS INTER COLLEGE CHHOTABARHA ALAMBAGH ROOM NO.2",678,614,0,1292,378,275,0,653,110,0,11,103,391,124,11,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,2,0,0,0,0,0,1,6,653
185,"JANTA GIRLS INTER COLLEGE CHHOTABARHA ALAMBAGH ROOM NO.3",467,474,0,941,234,237,0,471,452,0,8,1,370,56,24,1,0,2,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,471
186,"JANTA GIRLS INTER COLLEGE CHHOTABARHA ALAMBAGH ROOM NO.4",441,424,0,865,257,235,0,492,334,0,15,107,213,92,14,2,2,2,2,2,2,2,2,3,2,2,3,4,4,3,1,1,4,1,1,1,1,1,2,1,492
187,"JANTA GIRLS INTER COLLEGE CHHOTABARHA ALAMBAGH ROOM NO.5",510,435,0,945,257,207,0,464,464,0,13,71,280,77,9,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1,0,0,0,0,1,1,0,6,464
188,"JANTA GIRLS INTER COLLEGE CHHOTABARHA ALAMBAGH ROOM NO.6",728,651,0,1379,385,298,0,683,82,0,14,12,484,142,23,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,2,683
189,"JANTA GIRLS INTER COLLEGE CHHOTABARHA ALAMBAGH ROOM NO.7",468,479,0,947,254,260,0,514,514,0,5,23,367,102,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,2,0,2,514
190,"JANTA GIRLS INTER COLLEGE CHHOTABARHA ALAMBAGH ROOM NO.8",523,442,0,965,282,221,0,503,463,0,8,8,354,115,17,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,503
191,"JANTA GIRLS INTER COLLEGE CHHOTABARHA ALAMBAGH ROOM NO.9",716,670,0,1386,364,340,0,704,669,0,53,25,506,81,26,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,6,704
192,"JANTA GIRLS INTER COLLEGE CHHOTABARHA ALAMBAGH ROOM NO.10",733,616,0,1349,398,321,0,719,688,0,33,20,561,74,17,0,0,0,0,0,0,0,0,1,0,1,1,2,1,0,1,2,1,1,0,1,0,0,0,2,719
193,"LUCKNOW MODAL PUBLIC INTER COLLEGE SUJANPURA ROAD ALAMBAGH ROOM NO.1",648,574,0,1222,322,273,0,595,533,0,20,51,201,301,15,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,595
194,"LUCKNOW MODAL PUBLIC INTER COLLEGE SUJANPURA ROAD ALAMBAGH ROOM NO.2",688,634,0,1322,362,307,0,669,460,0,26,33,333,252,17,1,0,0,0,0,0,1,0,0,1,2,0,0,1,0,0,0,0,0,0,0,1,0,1,0,669
195,"LUCKNOW MODAL PUBLIC INTER COLLEGE SUJANPURA ROAD ALAMBAGH ROOM NO.3",639,613,0,1252,346,303,0,649,630,0,26,48,316,229,21,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,4,649
196,"SINDHI GIRLS INTER COLLEGE RAMNAGAR ALAMBAGH ROOM NO.1",759,667,0,1426,398,343,0,741,395,0,13,30,510,147,28,0,0,0,0,0,0,0,0,0,0,1,1,2,0,1,1,0,0,0,0,0,0,1,0,6,741
197,"SINDHI GIRLS INTER COLLEGE RAMNAGAR ALAMBAGH ROOM NO.2",589,537,0,1126,335,258,0,593,570,0,19,12,407,135,17,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,593
198,"SINDHI GIRLS INTER COLLEGE RAMNAGAR ALAMBAGH ROOM NO.3",483,430,0,913,287,220,0,507,481,0,24,24,287,147,19,0,0,0,1,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,507
199,"SINDHI GIRLS INTER COLLEGE RAMNAGAR ALAMBAGH ROOM NO.4",796,710,0,1506,479,357,0,836,733,0,12,38,595,160,25,0,1,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,836
200,"SINDHI GIRLS INTER COLLEGE RAMNAGAR ALAMBAGH ROOM NO.5",791,737,0,1528,409,303,0,712,653,0,10,33,466,179,16,1,0,1,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,2,712
201,"SINDHI GIRLS INTER COLLEGE RAMNAGAR ALAMBAGH ROOM NO.6",702,677,0,1379,383,307,0,690,80,0,10,33,374,238,24,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,7,690
202,"PRIMARY SCHOOL CHITRAGUPTNAGAR BRHAMNAGAR RAMNAGAR BESIK SIKSHA PARISAD ROOM NO.1",629,503,0,1132,300,206,0,506,486,0,23,58,204,176,22,0,0,0,0,0,0,1,0,1,0,1,3,1,0,0,0,1,2,3,0,0,0,2,1,7,506
