"Polling Station",,"Total No of Electors",,,,"Voters Turnout",,,,,,"Candidate ID and Name",,,,,,,,,,,,,
"Part No","Part Name",Male,Female,Other,"Total No. of electors",Male,Female,Other,Total,"No of voters identifying using EPIC","Tendered Voter","1 - DIMPLE YADAV","2 - NIRMAL TIWARI","3 - SUBRAT PATHAK","4 - IMRAN BIN ZAFAR","5 - GANGA CHARAN","6 - PUSHPA DEVI","7 - SUBODH KUMAR","8 - SURENDRA NATH","9 - PRADEEP KUMAR","10 - MUHAR SINGH AMVADI","11 - RAKESH KUMAR TIWARI ADVOCATE","12 - SANJAY SHAKYA","13 - None of the Above","Total Votes Secured"
202,"P P Husain Nagar",264,201,0,465,146,118,0,264,207,0,87,12,153,1,0,0,0,0,0,1,3,1,6,264
203,"P.P PURWAJHAO",230,184,0,414,151,113,0,264,172,0,91,5,163,1,0,0,0,0,0,3,0,1,0,264
204,"P P HUSAN NAGAR",428,364,0,792,215,206,0,421,21,0,148,20,240,3,0,0,0,0,0,1,4,0,5,421
205,"P P PATTI",382,325,0,707,255,224,0,479,8,0,128,24,317,2,0,0,0,0,0,0,3,1,4,479
206,"P P Barauli",465,407,1,873,261,223,1,485,282,0,327,37,112,3,1,0,1,0,0,1,1,0,2,485
207,"P P Udaiyapur",248,190,0,438,187,141,0,328,2,0,87,25,205,2,1,0,0,0,0,1,2,1,4,328
208,"P P Paahikapurwa",228,168,0,396,212,148,0,360,48,0,351,1,6,1,0,0,0,0,0,0,0,0,1,360
209,"P P Haseran north part",602,488,0,1090,372,253,0,625,273,0,147,18,444,6,0,1,0,0,1,1,4,0,3,625
210,"P P Haseran south part",674,577,0,1251,409,319,0,728,502,0,188,102,422,4,0,0,1,1,0,1,4,1,4,728
211,"P P Bahadurpur",423,335,0,758,342,247,0,589,8,0,523,38,16,0,0,0,0,0,0,0,0,0,12,589
212,"P P Keeratpur",160,150,0,310,135,110,0,245,3,0,73,3,163,2,1,0,0,0,1,0,1,1,0,245
213,"P P Kundepurwa",204,146,0,350,139,91,0,230,218,0,194,0,33,2,0,0,0,0,0,0,0,0,1,230
214,"P P Rampur",600,450,0,1050,325,255,0,580,426,0,342,44,186,2,0,1,0,0,0,1,2,0,2,580
215,"P P Kathela",353,270,0,623,301,207,0,508,9,0,37,4,457,4,1,0,1,0,0,2,2,0,0,508
216,"P P Ghana Purwa",331,244,0,575,295,203,0,498,7,0,477,2,15,0,0,0,0,0,0,0,1,0,3,498
217,"P P Lakh",620,456,0,1076,383,261,0,644,27,0,241,11,369,8,1,1,0,2,0,2,5,1,3,644
218,"P P Jamuniyapur",372,315,0,687,237,205,0,442,1,0,30,0,404,0,1,0,0,0,1,4,2,0,0,442
219,"P P Dhammpurwa",305,237,0,542,278,213,0,491,24,0,64,1,422,1,1,0,0,0,0,0,1,0,1,491
220,"Adarsh J.I.Collage Anantpur",383,288,0,671,250,212,0,462,8,0,134,0,320,1,0,0,0,1,0,2,2,0,2,462
221,"P P Gundara",358,270,0,628,233,175,0,408,8,0,110,52,233,2,0,0,2,1,0,2,2,2,2,408
222,"P P Purarai",714,585,0,1299,401,351,0,752,383,0,259,17,433,5,2,1,2,1,0,0,6,5,21,752
223,"P P Girls Indergarh",572,444,0,1016,357,260,0,617,41,0,294,6,307,1,0,0,0,0,0,1,2,0,6,617
224,"Girls H.S.School New Building Indergarh",655,533,0,1188,438,313,0,751,234,0,330,13,396,4,0,0,0,1,0,1,1,1,4,751
225,"P P Bariyamau",588,459,0,1047,351,284,0,635,635,0,343,13,262,3,2,0,0,0,1,3,3,1,4,635
226,"BABA R.D.J.H.SCHOOL SAPHA",255,213,0,468,187,161,0,348,300,0,47,2,289,0,2,0,0,0,0,3,4,0,1,348
227,"P P Jagatapur",691,574,0,1265,419,312,0,731,52,0,443,22,248,5,0,1,0,0,2,1,3,1,5,731
228,"P P UDHAMPUR",578,439,0,1017,363,277,0,640,18,0,320,80,219,3,3,0,0,2,2,1,4,2,4,640
229,"P P BHUJARIYA",707,550,0,1257,433,299,0,732,145,0,238,58,417,8,0,1,1,0,0,1,3,1,4,732
230,"BARAT GHAR TRILOKPUR",275,210,0,485,163,140,0,303,13,0,140,2,158,2,0,0,0,0,0,1,0,0,0,303
231,"P P BHORAMAU",415,317,0,732,245,190,0,435,45,0,164,67,200,0,0,0,0,0,0,3,1,0,0,435
232,"P P LALEPUR",457,324,0,781,278,212,0,490,19,0,354,67,51,0,0,0,0,1,1,2,2,1,11,490
233,"P P KANEKPUR",318,226,0,544,131,132,0,263,3,0,94,3,144,0,0,0,0,2,1,1,4,6,8,263
234,"P P GAPCHARIYAPUR",363,256,0,619,205,152,0,357,5,0,186,38,129,2,0,0,0,0,0,0,1,0,1,357
235,"P P BHAGWANTPUR",390,287,0,677,291,195,0,486,400,0,288,50,144,0,1,0,0,0,0,0,1,1,1,486
236,"P. S. S. J.H.SCHOOL BISAINAPURWA",305,205,0,510,201,150,0,351,10,0,52,1,281,7,0,0,0,0,0,1,3,0,6,351
237,"P P KALSAN",651,486,0,1137,350,285,0,635,106,0,172,32,407,5,1,0,0,2,2,3,4,1,6,635
238,"M.G.INTER COLLEGE MADHPURA EAST PART",758,557,0,1315,454,403,0,857,220,0,213,68,559,5,0,0,0,1,1,2,4,0,4,857
239,"M.G.INTER COLLEGE MADHPURA WEST PART",441,358,0,799,297,257,0,554,5,0,136,152,246,1,0,0,0,1,1,0,5,1,11,554
240,"P P GIRLS TIHULA",244,226,0,470,173,160,0,333,1,0,58,2,265,1,0,0,0,0,0,1,2,2,2,333
241,"BARAT GHAR NANDE NAGALA",206,168,0,374,178,144,0,322,15,0,308,0,14,0,0,0,0,0,0,0,0,0,0,322
242,"P P MAHDIVARA",408,298,0,706,260,172,0,432,260,0,256,18,141,1,2,0,0,0,0,7,2,0,5,432
243,"P P KHANIYAPUR",462,390,0,852,314,263,0,577,258,0,139,2,426,4,1,0,0,0,0,0,1,2,2,577
244,"P P LALSHAH KA PURWA",96,77,0,173,83,65,0,148,112,0,35,1,109,0,0,0,0,0,0,2,1,0,0,148
245,"P P UTKAPURA",294,242,0,536,162,138,0,300,46,0,114,0,177,3,0,0,0,0,0,0,1,1,4,300
246,"P P UTKAPURA",324,238,0,562,192,146,0,338,110,0,140,23,169,2,1,0,0,0,0,3,0,0,0,338
247,"P P NORTH PART MADNEPUR",448,372,0,820,224,169,0,393,316,0,94,2,292,1,0,1,0,0,0,0,2,1,0,393
248,"P P MAHMUDAPUR",152,125,0,277,107,85,0,192,3,0,124,0,64,1,0,0,0,0,1,0,0,0,2,192
249,"P P CHHATNEPUR",308,222,0,530,173,135,0,308,210,0,161,8,134,2,0,0,0,0,0,1,2,0,0,308
250,"P P BIRAIPURWA",514,380,0,894,272,223,0,495,235,0,128,7,346,3,1,0,0,0,0,4,2,1,3,495
251,"SUBHASH H.S.SCHOOL NANDEMAU NORTH PART",798,606,1,1405,444,303,0,747,729,0,329,31,375,3,1,0,2,0,0,0,2,0,4,747
252,"P P NAGALA SUBHASH",245,204,0,449,169,164,0,333,1,0,120,1,208,1,0,0,0,0,0,1,1,0,1,333
253,"SUBHASH H.S.SCHOOL NANDEMAU SOUTH PART",593,523,0,1116,353,305,0,658,589,0,237,81,312,1,1,0,0,0,0,3,2,9,12,658
254,"P P DANPUR",261,206,0,467,155,110,0,265,19,0,20,112,129,1,0,0,0,0,0,1,2,0,0,265
255,"P P NAKPUR",349,249,0,598,297,195,0,492,92,0,476,2,9,0,0,0,0,0,0,0,0,1,4,492
256,"P P MADHUPURI",308,232,0,540,241,183,0,424,74,0,67,12,332,7,0,1,0,0,0,0,3,0,2,424
257,"P P HARIBHANPRU",232,170,0,402,224,140,0,364,300,0,329,4,17,0,3,0,0,0,0,7,2,0,2,364
258,"P P NANDPUR KHIRIYA",640,418,0,1058,505,254,0,759,1,0,624,4,106,1,4,0,0,0,0,18,1,0,1,759
259,"P P MIRZAPUR",540,407,0,947,430,320,0,750,745,0,711,9,21,0,1,0,0,0,0,4,0,1,3,750
260,"P P CHATORAPUR",323,271,0,594,244,186,0,430,10,0,48,6,360,3,0,0,2,3,0,0,4,0,4,430
261,"P P DEVPURAPUR",364,296,0,660,215,195,0,410,104,0,106,39,259,2,1,0,0,0,1,1,1,0,0,410
262,"P P ACHHARIPURWA",303,220,0,523,235,163,0,398,31,0,85,10,297,2,0,0,1,0,0,2,0,0,1,398
263,"P P DARAPUR BARETHI",349,293,0,642,287,215,0,502,151,0,352,1,139,1,0,1,0,0,0,3,2,0,3,502
264,"PANCHAYAT BHAWAN DARAPUR BARETHI",244,204,0,448,106,116,0,222,112,0,157,1,57,1,2,0,0,0,0,0,0,0,4,222
265,"P P BAHOSI",496,423,0,919,257,230,0,487,150,0,191,53,236,4,0,1,0,1,1,0,0,0,0,487
266,"P P KACHHPURWA",416,330,0,746,301,207,0,508,64,0,247,12,241,5,0,0,0,0,0,1,1,0,1,508
267,"ADARSH I.COLLAGE MANSUKHPURWA",335,269,0,604,315,233,0,548,48,0,533,4,11,0,0,0,0,0,0,0,0,0,0,548
268,"J.H. SCHOOL BAHOSI",721,561,0,1282,355,267,0,622,560,0,328,71,215,3,2,0,0,1,0,0,1,1,0,622
269,"P P MAVAI BILWARI",450,365,0,815,265,225,0,490,240,0,283,24,165,3,0,4,0,0,1,3,4,2,1,490
270,"J.H.SCHOOL MAVAI BILWARI {HARAULPURWA}",272,217,0,489,216,190,0,406,50,0,377,0,21,0,0,3,0,1,0,0,1,0,3,406
271,"P P BADANPUR BIRHAR",293,220,0,513,215,155,0,370,1,0,328,6,26,1,0,0,2,0,0,1,2,0,4,370
272,"BARAT GHAR FATEHPUR",235,177,0,412,188,127,0,315,22,0,157,110,46,0,0,0,0,0,0,0,1,1,0,315
273,"BARAT GHAR HAJIPUR",457,394,0,851,300,243,0,543,3,0,403,53,82,1,0,1,0,0,1,1,0,0,1,543
274,"P P BHUTIYA",216,149,0,365,150,117,0,267,67,0,49,152,56,3,0,1,0,0,0,0,0,1,5,267
275,"P P RAMPUR MAJHILA NORTH PART",743,501,0,1244,409,261,0,670,59,0,276,29,346,2,0,0,1,0,0,3,4,2,7,670
276,"P P RAMPUR MAJHILA SOUTH PART",548,402,0,950,314,222,0,536,8,0,115,184,223,2,1,0,0,2,0,1,4,0,4,536
277,"P P RAMPUR",552,393,0,945,356,264,0,620,116,0,336,49,220,2,0,0,0,0,0,2,2,0,9,620
278,"P P SAHIYAPUR",507,354,0,861,438,284,0,722,31,0,479,19,211,2,1,1,0,0,0,1,2,2,4,722
279,"P P NAIKAPUR",339,245,0,584,314,222,0,536,8,0,115,184,223,2,1,0,0,2,0,1,4,0,4,536
280,"GIRLS H.S.SCHOOL RAWATPUR",455,318,0,773,372,250,0,622,230,0,463,100,50,2,0,0,0,1,0,0,2,1,3,622
281,"P P HARAIPUR",458,327,0,785,388,258,0,646,16,0,621,4,17,0,0,0,0,0,0,0,0,0,4,646
282,"P P DISRAPUR",154,141,0,295,106,102,0,208,11,0,78,49,72,0,1,1,0,0,1,2,1,2,1,208
283,"P P HIMMATPUR",409,311,0,720,362,260,0,622,30,0,584,4,23,2,0,0,0,0,0,0,3,1,5,622
284,"P P DIYODA EAST PART",323,256,0,579,173,141,0,314,314,0,58,43,206,1,1,0,0,0,1,0,1,1,2,314
285,"P P BADDHAPURWA",241,186,0,427,204,150,0,354,8,0,76,1,268,5,0,0,0,0,0,0,2,1,1,354
286,"PANCHAYAT GHAR SURAJPUR",416,340,0,756,244,221,0,465,253,0,75,5,358,7,1,0,0,0,2,4,9,1,3,465
287,"P P DIYODA WEST PART",281,253,0,534,148,147,0,295,217,0,95,16,179,0,0,1,0,0,0,0,2,1,1,295
288,"P P MAJHERETA",343,239,0,582,209,96,0,305,94,0,106,8,183,2,0,0,0,0,0,2,1,1,2,305
289,"LOKNATH H.S.SCHOOL PATTI",357,297,0,654,315,233,0,548,219,0,32,3,499,1,0,0,1,1,0,2,5,0,4,548
290,"P P MAJHERETA",286,228,0,514,215,155,0,370,179,0,152,29,182,0,0,0,0,0,1,0,4,1,1,370
291,"P P MADARIPUR ANGADPUR",320,238,0,558,233,164,0,397,9,0,78,2,315,0,0,0,0,0,0,0,2,0,0,397
292,"P P KANAULI",722,574,0,1296,463,343,0,806,23,0,188,30,567,7,0,0,1,1,1,6,2,0,3,806
293,"P P VIJNAPUR",196,178,0,374,161,145,0,306,55,0,54,1,242,1,1,0,0,0,0,4,2,0,1,306
294,"P P JHULANAPUR",564,454,0,1018,370,300,0,670,667,0,186,1,464,2,1,0,1,0,0,2,5,4,4,670
295,"J.H.SCHOOL MANIKAPUR",225,172,0,397,144,110,0,254,14,0,132,1,119,0,0,0,0,0,0,2,0,0,0,254
296,"SARDAR P.I.COLLEGE KACHATIPUR",578,459,0,1037,304,188,0,492,10,0,199,5,271,2,2,0,1,0,1,6,1,1,3,492
297,"P P AGAUS",733,664,1,1398,420,350,0,770,39,0,307,97,339,4,0,0,1,0,3,0,3,5,11,770
298,"H.S.SCHOOL AGAUS NEW BUILDING",752,633,0,1385,432,313,0,745,395,0,187,16,520,2,0,2,1,0,1,2,4,4,6,745
299,"BARAT GHAR MAKRANDAPUR",256,210,0,466,205,162,0,367,13,0,111,9,242,0,0,0,0,0,0,1,1,0,3,367
300,"BARAT GHAR NAUSARA",301,250,0,551,266,210,0,476,10,0,29,4,436,4,0,0,0,0,0,0,2,0,1,476
301,"P P ACHNAKAPUR",375,314,0,689,232,186,0,418,103,0,35,3,374,0,0,1,1,2,0,1,0,0,1,418
302,"H.S.SCHOOL PURWA MATHE",514,386,0,900,377,261,0,638,54,0,47,161,406,5,2,1,0,0,0,1,7,3,5,638
303,"J.H.SCHOOL DADIYAN",779,591,0,1370,598,408,0,1006,34,0,96,54,843,3,1,0,2,1,1,1,3,0,1,1006
304,"P P KAMALEPURWA ROOM NO.1",391,282,0,673,305,231,0,536,235,0,39,2,483,1,2,0,0,0,0,1,6,0,2,536
305,"P P KAMALEPURWA ROOM NO.2",371,276,0,647,251,180,0,431,4,0,257,7,163,1,0,0,0,0,0,0,1,0,2,431
306,"P P KATRA BAHSAAR",624,483,0,1107,387,337,0,724,65,0,326,208,175,0,0,2,0,2,1,6,3,0,1,724
307,"P P TILSARA EAST PART",524,417,0,941,437,280,0,717,210,0,502,127,83,0,0,0,1,0,0,1,1,1,1,717
308,"P P TILSARA WEST PART",256,215,0,471,160,126,0,286,9,0,138,65,78,0,0,2,0,0,0,1,0,1,1,286
309,"P P PATTI",199,167,0,366,183,149,0,332,1,0,307,5,20,0,0,0,0,0,0,0,0,0,0,332
310,"P P TRIMUKHA",342,282,0,624,270,224,0,494,15,0,185,41,252,2,3,2,0,0,0,0,5,1,3,494
311,"P P AHIKARAPUR",334,253,0,587,251,184,0,435,10,0,84,83,260,1,0,0,0,0,0,1,3,1,2,435
312,"P P MAHSONAPUR",497,368,0,865,375,232,0,607,367,0,313,86,196,3,0,0,0,1,1,0,4,1,2,607
313,"P P FIROZPUR",529,402,0,931,310,251,0,561,500,0,164,276,113,1,0,0,1,0,0,0,4,1,1,561
314,"P P GIRLS DHARMANGADPUR",352,272,0,624,205,142,0,347,4,0,65,82,196,0,0,0,1,1,0,0,2,0,0,347
315,"PANCHAYAT GHAR SEMPUR",330,251,0,581,241,179,0,420,20,0,265,29,115,1,0,0,0,1,1,0,2,1,5,420
316,"J.H.SCHOOL LILUIYA NORTH PART",520,398,0,918,334,226,0,560,553,0,318,6,229,1,0,0,0,0,1,2,1,0,2,560
317,"P P BHUNIYAPUR",274,222,0,496,245,193,0,438,40,0,377,40,19,0,0,0,0,0,0,0,0,1,1,438
318,"J.H.SCHOOL LILUIYA MIDDLE PART",235,141,0,376,191,103,0,294,289,0,217,0,77,0,0,0,0,0,0,0,0,0,0,294
319,"P P KAKRAHA",669,554,0,1223,440,373,0,813,750,0,52,25,707,4,2,1,0,0,0,14,4,0,4,813
320,"J.H.SCHOOL BALANPUR",750,603,0,1353,471,363,0,834,800,0,155,22,633,5,0,0,1,0,2,5,2,1,8,834
321,"J.H.SCHOOL GAPCHARIYAPUR",241,239,0,480,186,145,0,331,328,0,218,54,51,1,0,0,0,0,0,1,3,0,3,331
322,"PANCHAYAT GHAR UMARDA",683,582,0,1265,451,389,0,840,2,0,314,79,412,9,2,2,5,0,1,2,8,0,6,840
323,"P P UMARDA EAST PART",349,261,0,610,262,188,0,450,38,0,337,8,104,1,0,0,0,0,0,0,0,0,0,450
324,"P P NIKARIPURWA",508,343,0,851,440,314,0,754,4,0,727,22,2,0,0,0,0,0,0,0,0,2,1,754
325,"P P KUNWARPUR",199,144,0,343,182,132,0,314,2,0,226,63,4,0,0,18,1,0,0,1,0,1,0,314
326,"P P UMARDA WEST PART",288,220,0,508,249,154,0,403,37,0,378,1,13,1,0,3,1,0,0,0,1,0,5,403
327,"P P CHATRUAPUR",206,156,0,362,202,134,0,336,26,0,334,0,2,0,0,0,0,0,0,0,0,0,0,336
328,"P P KUDINA",815,594,0,1409,499,334,0,833,202,0,213,48,552,8,0,1,0,0,0,2,4,1,4,833
329,"P P SARAULI",613,392,0,1005,482,294,0,776,25,0,669,29,65,3,2,0,0,0,0,1,1,3,3,776
330,"P P SARSAUNPURWA",147,133,0,280,103,93,0,196,196,0,42,94,53,0,0,0,0,3,1,0,1,0,2,196
331,"P P MIRUAN MADHA",491,379,0,870,384,270,0,654,43,0,356,132,149,4,1,0,0,1,0,0,4,2,5,654
332,"P P SUKHI",568,389,0,957,444,260,0,704,69,0,531,22,143,0,1,0,1,0,0,2,1,0,3,704
333,"BARAT GHAR KANHAI PURWA",315,212,0,527,227,170,0,397,14,0,64,191,133,0,0,1,0,0,0,1,5,1,1,397
334,"P P SHAH NAGAR",610,465,0,1075,385,293,0,678,278,0,282,86,281,3,5,0,1,2,1,2,3,5,7,678
335,"J.H.SCHOOL MAHADEV PURWA",217,176,0,393,188,132,0,320,150,0,191,1,118,0,0,0,0,0,0,0,1,3,6,320
336,"P P JANESHPUR EXTRA BHWAN",218,186,0,404,149,109,0,258,228,0,100,88,67,1,0,0,0,0,0,0,1,0,1,258
337,"P P JANESHPUR",374,339,0,713,294,230,0,524,6,0,62,0,459,0,0,1,0,0,0,1,0,0,1,524
338,"BARAT GHAR PACHAY PURWA",261,201,0,462,177,135,0,312,24,0,152,41,113,3,0,0,0,0,0,0,2,0,1,312
339,"P P KHANPUR NORTH PART",495,376,0,871,293,227,0,520,120,0,258,132,121,2,1,0,1,0,0,1,3,0,1,520
340,"P P KHANPUR EXTRA ROOM",470,378,0,848,249,197,0,446,16,0,152,10,271,2,0,0,1,0,0,1,2,2,5,446
341,"P P KHANPUR SOUTH PART",466,339,0,805,277,198,0,475,262,0,226,70,165,1,0,1,1,1,1,0,4,2,3,475
342,"P P JADER",234,189,0,423,175,136,0,311,26,0,86,0,221,1,0,0,0,0,0,0,1,0,2,311
343,"P P PANE PURWA",247,169,0,416,180,117,0,297,9,0,216,64,4,0,1,0,0,9,0,0,2,1,0,297
344,"P P PALYORA",251,161,0,412,195,125,0,320,51,0,270,36,9,0,0,1,0,0,0,1,1,0,2,320
345,"P P MUGRA",646,489,0,1135,363,281,0,644,449,0,233,52,342,4,1,0,0,0,0,3,2,5,2,644
346,"J.H.SCHOOL JOT PURWA",308,225,0,533,251,165,0,416,7,0,401,6,7,0,0,0,0,0,0,0,0,0,2,416
347,"J.H SCHOOL SARSAI",338,269,0,607,195,162,0,357,16,0,194,46,102,6,0,0,0,0,1,1,2,2,3,357
348,"P P SAHIYAPUR",326,201,0,527,199,121,0,320,121,0,182,63,69,1,0,0,0,1,0,1,0,1,2,320
349,"P P SARASI {BHADHA}",409,285,0,694,310,216,0,526,44,0,128,4,383,4,1,0,0,0,0,0,3,0,3,526
350,"J.H.SCHOOL MAWAIYA",703,558,0,1261,447,317,0,764,76,0,265,42,438,3,0,1,1,1,0,3,3,2,5,764
351,"P P BELAMAU SARAIYA NORTH PART",583,458,0,1041,293,246,0,539,68,0,186,111,222,3,0,1,0,1,0,4,5,2,4,539
352,"BARAT GHAR BALE PURWA",268,215,0,483,175,165,0,340,17,0,17,1,315,2,0,0,0,0,0,2,1,1,1,340
353,"P P BELAMAU SARAIYA SOUTH PART",284,220,0,504,161,142,0,303,2,0,262,5,19,3,2,0,1,0,0,1,1,1,8,303
354,"GIRL P P SARAIYA",805,601,0,1406,358,272,0,630,26,0,195,42,372,4,0,0,2,0,1,2,5,4,3,630
355,"P P CHANAUA",394,272,0,666,328,216,0,544,40,0,56,2,469,3,1,2,1,0,0,6,2,2,0,544
356,"P P PAKARIYA PUR",196,171,0,367,155,127,0,282,14,0,97,1,179,1,0,0,0,0,0,1,1,1,1,282
357,"P P SIRSA",484,378,0,862,253,180,0,433,406,0,53,10,354,2,1,0,0,1,0,2,2,2,6,433
358,"P P FATEHPUR KAPOORAPUR",666,516,0,1182,376,277,0,653,9,0,128,62,435,4,0,0,2,0,0,1,12,2,7,653
359,"P P MAHUAPUR",233,177,0,410,124,120,0,244,5,0,131,10,94,1,0,0,0,0,0,2,1,1,4,244
360,"P P DILEEP NAGAR",432,350,0,782,302,248,0,550,152,0,36,44,448,5,0,0,0,2,1,3,5,0,6,550
361,"P P NANHE PUR",475,346,0,821,261,216,0,477,64,0,226,76,165,3,0,1,0,0,0,1,4,0,1,477
362,"A.J.H.SCHOOL RATANPUR",274,220,0,494,193,149,0,342,231,0,33,2,305,1,0,0,0,0,0,0,0,0,1,342
363,"P P KALUAPUR",366,301,0,667,285,210,0,495,51,0,84,0,401,2,0,0,0,0,1,1,4,1,1,495
364,"P P PALA",588,473,0,1061,371,320,0,691,3,0,337,105,232,0,3,1,0,0,0,2,5,2,4,691
365,"P P MALIHAPUR",591,465,0,1056,379,291,0,670,670,0,108,51,489,5,2,0,0,2,1,1,5,2,4,670
366,"P P MAKRANDAPUR",258,236,0,494,204,188,0,392,5,0,339,1,50,1,0,0,0,0,0,1,0,0,0,392
367,"PANCHAYAT GHAR AHER",674,543,0,1217,518,331,0,849,49,0,424,188,196,4,1,1,0,3,1,3,11,5,12,849
368,"P P BARAT GHAR PARSOHA",310,243,0,553,276,221,0,497,497,0,19,2,472,1,0,0,0,0,0,0,3,0,0,497
369,"GIRLS H.S. SCHOOL JATIYAPUR",336,286,0,622,245,212,0,457,205,0,172,3,273,1,0,0,0,0,0,0,5,1,2,457
370,"K.P.H.S.SCHOOL BIGHAIPURWA",431,339,0,770,306,208,0,514,214,0,220,12,269,0,1,1,0,1,0,1,3,2,4,514
371,"P P BACHHAJJPUR",719,608,0,1327,470,507,0,977,807,0,706,222,36,1,0,0,1,0,1,0,3,2,5,977
372,"P P HARIPURWA",204,162,0,366,152,132,0,284,3,0,52,12,215,1,0,0,0,0,0,2,2,0,0,284
373,"H.S.SCHOOL BEHRAPUR GAISAPUR",274,205,0,479,192,150,0,342,3,0,159,91,87,1,0,0,0,0,0,0,2,1,1,342
374,"P P GHASIPURWA",228,172,0,400,188,148,0,336,79,0,320,4,7,0,1,0,0,0,0,0,1,1,2,336
375,"P P DHARA NAGER",463,329,0,792,362,267,0,629,11,0,84,2,523,3,1,0,0,1,0,2,7,2,4,629
376,"BARAT GHAR KINORA",274,224,0,498,204,150,0,354,7,0,171,43,132,0,1,0,0,0,0,2,2,1,2,354
377,"MANDI SAMITI TIRWA",294,216,0,510,249,116,0,365,363,0,12,305,35,1,0,0,0,3,1,2,3,1,2,365
378,"A.K.R.I.COLLAGE GAGIPURWA KINORA",227,157,0,384,163,109,0,272,272,0,24,1,239,2,0,0,0,0,0,2,1,2,1,272
379,"P P HAR CHANDAPUR",242,196,0,438,211,157,0,368,1,0,362,1,5,0,0,0,0,0,0,0,0,0,0,368
380,"GIRLS P P TIRWA KHAS",439,318,0,757,295,216,0,511,25,0,94,12,396,3,0,0,0,0,1,0,2,1,2,511
381,"INDRA DEVI GIRLS I.COLLAGE TIRWA",324,255,0,579,211,145,0,356,180,0,19,1,327,3,0,0,0,0,1,1,2,0,2,356
382,"BARAT GHAR HANSAPUR",304,227,0,531,266,186,0,452,421,0,41,2,396,3,0,0,0,0,1,1,4,0,4,452
383,"P P BINORA RAMPUR EAST PART",549,430,0,979,295,196,0,491,25,0,315,9,154,0,1,0,0,1,0,0,8,0,3,491
384,"P P BINORA RAMPUR WEST PART",482,406,0,888,343,265,0,608,13,0,291,105,195,0,1,1,0,1,1,3,2,5,3,608
385,"P P RAMPUR",544,437,0,981,385,362,0,747,16,0,294,24,417,2,0,1,1,0,0,1,4,0,3,747
386,"P P RAHMATPUR",591,411,0,1002,533,303,0,836,1,0,696,74,56,2,1,0,0,0,0,3,2,0,2,836
387,"P P SINGARI",427,318,0,745,221,140,0,361,97,0,337,12,9,0,0,0,0,0,0,1,0,0,2,361
388,"P P MUCHUWA",366,243,0,609,221,140,0,361,97,0,337,12,9,0,0,0,0,0,0,1,0,0,2,361
389,"P P HAMEERPUR",463,357,0,820,232,195,0,427,27,0,191,95,133,1,0,0,0,0,0,1,1,3,2,427
390,"P P AUSER NORTH PART",859,719,0,1578,532,431,0,963,431,0,238,26,660,7,1,2,0,0,4,5,7,6,7,963
391,"P P AUSER SOUTH PART",330,216,0,546,184,122,0,306,23,0,127,77,93,1,0,0,0,0,1,1,2,1,3,306
392,"PANCHAYAT GHAR KARSAH",636,495,0,1131,394,281,0,675,58,0,185,192,281,7,1,0,0,1,0,1,2,4,1,675
393,"P P BATHUIYA",220,198,0,418,143,142,0,285,9,0,39,2,240,1,0,0,0,0,0,0,1,1,1,285
394,"ADARSH J.H.S.SCHOOL JURRAPURWA",263,201,0,464,221,163,0,384,300,0,32,18,322,1,1,1,0,0,0,0,5,1,3,384
395,"P P RAPRA",290,241,0,531,200,175,0,375,200,0,136,96,127,1,1,0,0,0,1,1,7,2,3,375
396,"J.H.SCHOOL AUSER WEST PART",482,362,0,844,355,234,0,589,391,0,212,14,354,2,1,0,0,0,0,0,2,0,4,589
397,"P P NAYAPURWA",321,239,0,560,296,206,0,502,393,0,490,2,6,0,0,0,0,0,0,0,1,0,3,502
398,"J.H.SCHOOL SIMRIYA EAST PART",717,566,0,1283,458,309,0,767,458,0,181,10,536,4,0,1,0,1,1,9,7,3,14,767
399,"J.H.SCHOOL SIMRIYA VEST PART",815,588,0,1403,382,245,0,627,105,0,275,193,144,0,0,0,0,0,2,1,6,1,5,627
400,"P P BIHARIPUR",387,276,0,663,213,170,0,383,123,0,132,11,233,1,0,0,0,0,0,4,1,0,1,383
401,"P P DALELPUR",242,194,0,436,161,136,0,297,203,0,61,203,26,0,0,0,0,1,0,0,4,1,1,297
402,"P P NEW BHAWAN UMRAN",503,327,0,830,294,202,0,496,10,0,230,157,87,1,0,0,0,0,1,0,4,3,13,496
403,"P P JHAUA",421,262,0,683,386,238,0,624,10,0,604,5,11,1,1,0,0,1,0,0,0,0,1,624
404,"PANCHAYAT GHAR MADANAPUR",394,279,0,673,336,220,0,556,8,0,451,82,16,0,0,1,0,1,0,0,1,1,3,556
405,"P P NEW BHAWAN UMRAN EAST PART",387,264,0,651,230,150,0,380,100,0,136,76,155,0,0,0,0,1,0,2,3,3,4,380
406,"P P NEW BHAWAN UMRAN WEST PART",630,472,0,1102,332,259,0,591,189,0,127,98,339,7,0,0,0,0,3,1,8,4,4,591
407,"P P HISAMUDDINPUR",440,327,0,767,361,262,0,623,9,0,443,32,133,1,1,0,0,0,2,6,0,2,3,623
408,"J.H.SCHOOL  HARAIPUR",778,582,0,1360,394,314,0,708,310,0,89,321,273,3,1,0,2,1,0,4,3,2,9,708
409,"P P HARIJANPURWA",689,502,0,1191,346,314,0,660,450,0,208,367,48,6,2,1,0,7,3,5,3,2,8,660
