"Polling Station",,"Total No of Electors",,,,"Voters Turnout",,,,,,"Candidate ID and Name",,,,,,,,,,,,,,,,,,,,
"Part No","Part Name",Male,Female,Other,"Total No. of electors",Male,Female,Other,Total,"No of voters identifying using EPIC","Tendered Voter","1 - KADIR RANA","2 - PANKAJ AGARWAL","3 - VIRENDER SINGH","4 - DR. SANJEEV KUMAR BALYAN","5 - ANIL KUMAR","6 - CHATAR SINGH KASHYAP","7 - MANGE RAM KASHYAP","8 - MOHAMMED YAMIN","9 - MO. YAMIN","10 - RAJESH DEVI ALIAS RADHIKA BALIYAN","11 - LALIT CHAUHAN","12 - ANKUR","13 - GUFRAN AHMAD","14 - JAGBIR SINGH","15 - NASEEM AHMAD ANSARI","16 - PHOOL SINGH PAL","17 - RAKESH","18 - SHABNAM","19 - SHANDAR GUFRAN","20 - None of the Above","Total Votes Secured"
133,"UCCH PRATHMIK VIDHALAYA CHIRODI ROOM NO. 1",652,499,0,1151,511,329,0,840,840,0,266,5,3,550,0,0,1,0,0,2,1,0,0,1,0,4,3,1,1,2,840
134,"UCCH PRATHMIK VIDHALAYA CHIRODI ROOM NO. 2",560,423,1,984,456,312,0,768,768,0,456,11,11,243,0,0,0,0,1,5,0,0,3,1,1,7,22,0,4,3,768
135,"UCCH PRATHMIK VIDHALAYA MACHRI",646,519,0,1165,392,349,0,741,741,0,231,15,9,461,2,0,1,9,0,0,1,0,0,1,1,4,4,0,2,0,741
136,"PRATHMIK VIDHALAYA GESUPUR BAFAWAT",701,534,0,1235,583,367,0,950,950,0,35,17,6,838,3,1,1,2,1,9,2,0,6,1,0,2,4,1,0,21,950
137,"PRATHMIK VIDHALAYA POHLI ROOM NO. 1",716,549,0,1265,552,389,0,941,941,0,168,5,204,530,2,1,0,2,0,1,0,0,0,0,0,3,3,1,2,19,941
138,"PRATHMIK VIDHALAYA POHLI ROOM NO. 2",607,488,1,1096,499,368,0,867,867,0,591,4,202,56,0,0,0,1,0,2,0,0,2,0,1,3,4,0,1,0,867
139,"UCCH PRATHMIK VIDHALAYA POHLI",660,531,0,1191,453,373,0,826,826,0,296,3,373,131,2,0,0,1,0,5,0,0,0,1,0,3,2,1,6,2,826
140,"PRATHMIK VIDHALAYA BATJEWRA",823,636,0,1459,600,491,0,1091,1091,0,446,5,23,574,4,1,2,2,0,12,1,3,5,1,1,3,3,0,0,5,1091
141,"UCCH PRATHMIK VIDHALAYA JAWRI  ROOM NO. 1",725,587,0,1312,579,387,0,966,966,0,410,6,30,470,5,1,0,0,0,17,2,0,3,1,0,1,12,1,1,6,966
142,"UCCH PRATHMIK VIDHALAYA JAWRI  ROOM NO. 2",794,661,0,1455,522,514,0,1036,1036,0,529,18,3,441,3,0,1,8,0,6,1,1,1,3,0,2,8,0,2,9,1036
143,"PRATHMIK VIDHALAYA  PAWLI KHURD",471,388,0,859,308,244,0,552,552,0,73,12,20,438,2,1,0,0,0,1,0,1,0,0,1,0,2,0,0,1,552
144,"UCCH PRATHMIK VIDHALAYA PAWALI KHURD",449,381,0,830,328,271,0,599,599,0,355,13,6,219,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,1,599
145,"UCCH VIDHALAYA PAWLI KHAS ROOM NO.1",569,427,0,996,407,275,0,682,682,0,170,1,102,376,0,0,0,0,0,8,0,0,1,0,0,4,5,1,5,9,682
146,"PRATHMIK VIDHALAYA PAWALI KHAS ROOM NO. 3",399,303,0,702,269,184,0,453,453,0,131,1,100,215,2,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,453
147,"PRATHMIK VIDHALAYA PAWALI KHAS ROOM NO. 2",540,408,0,948,346,226,0,572,572,0,163,1,145,224,2,0,0,1,0,4,1,0,2,1,1,4,9,0,6,8,572
148,"ANU JATI PANCHAYAT GHAR NAYA BHAWAN PAWLIKHAS",533,370,0,903,362,213,0,575,575,0,236,14,171,146,1,0,0,0,0,1,1,0,0,0,2,1,1,0,0,1,575
149,"PRATHMIK VIDHALAYA KABULPURI PAWLIKHAS ROOM NO. 1",542,420,0,962,367,271,0,638,638,0,189,4,62,374,0,0,0,0,0,3,1,1,0,0,1,3,0,0,0,0,638
150,"PRATHMIK VIDHALAYA KABULPURI PAWLIKHAS ROOM NO. 2",437,347,0,784,319,215,0,534,534,0,99,5,184,225,1,0,0,1,0,2,0,2,2,1,3,3,4,0,1,1,534
151,"PRATHMIK VIDHALAYA BAPARSA ROOM NO.1",563,461,0,1024,483,319,0,802,802,0,97,3,22,656,1,0,0,12,0,1,0,0,0,0,0,2,2,1,0,5,802
152,"PRATHMIK VIDHALAYA BAPARSA ROOM NO.2",514,393,0,907,379,282,0,661,661,0,463,1,7,178,1,0,0,0,0,1,1,0,1,0,0,0,4,0,2,2,661
153,"KANYA UCCH PRATHMIK VIDHALAYA SIWAYAJAMAPUR ROOM NO.1",702,567,0,1269,533,373,0,906,906,0,129,7,180,578,1,0,0,1,0,1,0,0,1,1,0,2,1,0,1,3,906
154,"KANYA UCCH PRATHMIK VIDHALAYA SIWAYAJAMAPUR ROOM NO.2",703,556,0,1259,504,388,0,892,892,0,677,5,10,160,1,0,1,10,0,3,0,0,0,0,0,10,12,0,0,3,892
155,"PRATHMIK VIDHALAYA N0 2 SIWAYAJAMAPUR",1222,934,0,2156,734,571,0,1305,1305,0,190,17,60,1009,1,0,0,11,0,6,0,1,0,0,0,2,0,1,0,7,1305
156,"PRATHMIK VIDHALAYA DAURALA ROOM NO.1",502,433,0,935,359,304,0,663,663,0,136,36,10,459,0,1,0,6,1,4,1,0,0,0,0,5,3,0,0,1,663
157,"PRATHMIK VIDHALAYA DAURALA ROOM NO.2",519,434,0,953,377,295,0,672,672,0,14,19,3,619,3,1,0,3,0,3,0,0,0,0,0,2,1,1,0,3,672
158,"UCCH PRATHMIK VIDHALAYA DAURALA  ROOM NO.1",652,509,0,1161,428,313,0,741,741,0,404,14,7,291,1,1,0,2,1,8,1,0,0,1,0,5,2,0,1,2,741
159,"UCCH PRATHMIK VIDHALAYA DAURALA  ROOM NO.2",704,552,0,1256,510,394,0,904,904,0,310,4,18,551,3,0,0,1,3,5,0,1,1,2,0,1,2,0,1,1,904
160,"UCCH PRATHMIK VIDHALAYA DAURALA  ROOM NO.3",647,499,0,1146,449,311,0,760,760,0,329,7,11,378,3,1,2,1,0,6,0,3,0,5,1,2,6,0,1,4,760
161,"SRAMIK SUDHAR PRADHMIK VIDHALAYA DAURALA",469,399,0,868,325,292,0,617,617,0,460,8,6,126,1,0,1,0,0,4,0,0,2,1,0,2,5,0,0,1,617
162,"KANYA UCCH PRATHMIK VIDHALAYA DAURALA",768,641,0,1409,533,405,0,938,938,0,73,24,5,803,2,0,1,5,3,12,0,0,1,0,0,0,1,0,2,6,938
163,"RAJKIYA MAHILA POLY COLLEGE DAURALA ROOM NO.1",656,507,1,1164,371,349,0,720,720,0,37,14,9,629,1,0,0,15,0,5,0,1,1,0,0,1,1,0,2,4,720
164,"RAJKIYA MAHILA POLY COLLEGE DAURALA ROOM NO.2",702,596,0,1298,410,356,0,766,766,0,23,16,10,680,1,0,0,6,2,7,1,2,2,4,3,5,1,1,0,2,766
165,"RAJKIYA MAHILA POLY COLLEGE DAURALA ROOM NO.3",823,630,1,1454,511,367,0,878,878,0,90,21,9,732,1,0,0,6,1,5,2,3,0,0,0,5,0,0,1,2,878
166,"RAJKIYA MAHILA POLY COLLEGE DAURALA ROOM NO.4",644,571,0,1215,399,340,0,739,739,0,35,13,8,668,2,0,1,0,0,4,0,0,2,1,2,2,0,0,0,1,739
167,"RAJKIYA MAHILA POLY COLLEGE DAURALA ROOM NO.5",675,539,0,1214,431,327,0,758,758,0,57,8,56,613,1,0,1,1,0,7,0,1,0,1,1,0,0,1,2,8,758
168,"PRATHMIK VIDHALAYA MOHAMMADPUR HAYAK",227,203,1,431,178,166,0,344,344,0,4,20,11,302,1,0,0,0,1,2,0,0,0,0,0,1,0,1,0,1,344
169,"UCCH PRATHMIK VIDHALAYA MATOR ROOM NO.1",739,645,0,1384,507,383,0,890,890,0,329,21,9,506,3,1,0,1,0,5,0,0,2,2,0,7,4,0,0,0,890
170,"UCCH PRATHMIK VIDHALAYA MATOR ROOM NO.2",645,565,0,1210,519,405,0,924,924,0,109,6,6,770,4,0,1,2,0,4,0,1,1,0,0,2,4,1,2,11,924
171,"PRATHMIK VIDHALAYA MATOR N0 2",581,500,0,1081,490,346,0,836,836,0,10,2,5,789,0,1,0,6,0,10,1,1,3,0,1,2,1,0,0,4,836
172,"PRATHMIK VIDHALAYA WALIDPUR ROOM NO.1",406,353,0,759,248,179,0,427,427,0,46,3,12,346,5,0,0,0,0,1,0,0,0,0,0,2,3,1,1,7,427
173,"PRATHMIK VIDHALAYA WALIDPUR ROOM NO.2",589,468,0,1057,426,310,0,736,736,0,331,3,22,360,1,1,0,1,0,4,0,0,1,1,1,6,2,1,0,1,736
174,"PRATHMIK VIDHALAYA LOIYA ROOM NO.1",596,505,0,1101,420,326,0,746,746,0,142,4,88,504,0,0,0,1,0,1,1,0,2,0,0,1,1,0,1,0,746
175,"PRATHMIK VIDHALAYA LOIYA ROOM NO.2",675,528,0,1203,527,365,0,892,892,0,635,4,49,179,0,0,0,2,0,5,0,0,1,0,0,5,8,0,2,2,892
176,"KANYA UCCH PRATHMIK VIDHALAY LOIYA",333,284,0,617,252,225,0,477,477,0,193,5,17,246,1,0,0,0,0,3,0,0,2,1,0,1,5,0,0,3,477
177,"PRATHMIK VIDHALAYA MAMORI",343,301,0,644,291,237,0,528,528,0,28,2,69,419,2,0,0,0,1,3,0,0,0,0,0,1,1,0,0,2,528
178,"PRATHMIK VIDHALAYA SAHAPUR JADID",605,461,0,1066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
179,"PRATHMIK VIDHALAYA MOHNIPUR",419,342,0,761,316,256,0,572,572,0,10,4,23,519,1,0,0,0,1,5,1,0,1,0,0,0,2,0,1,4,572
180,"PRATHMIK VIDHALAYA BHAROTA",384,336,0,720,257,252,0,509,509,0,184,0,7,298,1,1,0,1,1,4,0,0,4,0,0,4,2,0,0,2,509
181,"PRATHMIK VIDHALAYA MANDORA ROOM NO.1",518,419,0,937,389,315,0,704,704,0,41,8,180,463,1,0,0,0,0,3,1,1,1,0,0,2,0,0,2,1,704
182,"PRATHMIK VIDHALAYA MANDORA ROOM NO.2",538,455,0,993,406,283,0,689,689,0,97,8,233,335,0,0,0,1,2,2,0,0,0,0,0,6,2,0,2,1,689
183,"PRATHMIK VIDHALAYA NANGLI SADHARAN  ROOM NO.1",558,391,0,949,432,268,0,700,700,0,80,1,199,407,2,0,0,0,0,4,0,0,0,0,0,3,1,0,3,0,700
184,"PRATHMIK VIDHALAYA NANGLI SADHARAN  ROOM NO.2",601,391,0,992,449,264,0,713,713,0,7,4,101,592,1,0,0,0,0,4,0,0,0,0,0,1,0,0,1,2,713
185,"PRATHMIK VIDHALAYA NANGLA RATHI",689,555,0,1244,538,414,0,952,952,0,197,9,102,606,1,0,0,0,1,14,0,0,2,3,4,1,2,1,0,9,952
186,"PRATHMIK VIDHALAYA NANGLI AZAR SALEMPUR ROOM NO.1",612,484,0,1096,469,351,0,820,820,0,10,5,57,708,2,3,3,0,2,4,1,0,3,0,0,1,3,0,1,17,820
187,"PRATHMIK VIDHALAYA NANGLI AZAR SALEMPUR ROOM NO.2",617,490,0,1107,432,306,0,738,738,0,158,9,18,539,0,1,1,0,1,6,0,0,2,0,1,0,0,0,0,2,738
188,"PRATHMIK VIDHALAYA TANDI",465,408,0,873,319,280,0,599,599,0,240,8,13,321,2,0,0,0,0,2,0,1,1,0,1,2,4,0,1,3,599
189,"PRATHMIK VIDHALAYA RASOLPUR MURADNAGAR",557,495,0,1052,347,327,0,674,674,0,154,6,319,181,0,0,0,4,0,0,0,1,2,0,1,4,0,0,1,1,674
190,"PURV MADHAYAMIK VIDHALAYA NIHORI",511,451,0,962,372,314,0,686,686,0,169,0,20,477,1,0,0,0,0,3,0,2,3,0,0,3,1,1,0,6,686
191,"PRATHMIK VIDHALAYA CHARLA",466,416,0,882,446,324,0,770,770,0,58,0,257,442,0,0,0,0,0,4,1,0,4,0,0,1,0,0,1,2,770
192,"PRATHMIK VIDHALAYA MAHALKA ROOM NO.1",533,439,0,972,312,273,0,585,585,0,330,1,106,132,2,0,0,0,0,1,0,0,0,0,1,1,6,0,2,3,585
193,"PRATHMIK VIDHALAYA MAHALKA ROOM NO.2",453,350,0,803,276,210,0,486,486,0,255,7,53,159,0,0,1,0,0,2,1,0,2,2,0,1,0,0,0,3,486
194,"PRATHMIK VIDHALAYA MAHALKA ROOM NO.3",695,542,0,1237,469,360,0,829,829,0,266,5,281,258,5,0,0,0,2,5,0,1,1,0,1,2,0,0,2,0,829
195,"MAHILA CHIKITASALYA MAHALKA",640,487,0,1127,349,285,0,634,634,0,439,3,68,102,2,0,1,0,2,0,0,0,0,0,0,9,2,4,0,2,634
196,"PRATHMIK VIDHALAYA CHINDODI TAPPA LAWAR",698,573,0,1271,542,423,0,965,965,0,397,13,27,499,1,1,1,0,1,6,1,1,3,0,1,4,7,1,0,1,965
197,"UCCH PRATHMIK VIDHALAYA CHINDODI TAPPA LAWAR",660,514,0,1174,504,396,0,900,900,0,128,12,12,731,0,0,0,0,0,5,1,0,2,0,0,3,1,1,3,1,900
198,"PRATHMIK VIDHALAYA JAMALPUR JALALPUR  ROOM NO.1",595,484,0,1079,405,281,0,686,686,0,100,42,50,470,2,0,1,1,0,8,1,2,2,0,1,2,0,1,0,3,686
199,"PRATHMIK VIDHALAYA JAMALPUR JALALPUR  ROOM NO.2",618,522,0,1140,419,316,0,735,735,0,54,32,33,573,3,0,2,2,0,15,1,2,3,0,0,4,1,1,3,6,735
200,"DR .BHEEMRAO AMBEDAKAR BHAWAN LAWAR",643,550,0,1193,475,378,0,853,853,0,613,7,5,195,1,0,0,1,1,5,0,2,0,1,1,7,8,0,2,4,853
201,"MEETING HALL NAGAR PANCHAYAT LAWAR",819,763,1,1583,668,545,0,1213,1213,0,73,2,25,1082,3,1,1,1,0,6,0,1,1,1,1,5,1,0,1,8,1213
202,"KANYA UCCH PRATHMIK VIDHALAYA LAWAR ROOM NO.1",780,642,0,1422,552,414,0,966,966,0,444,2,27,467,5,1,1,0,0,4,0,0,4,1,0,3,2,1,1,3,966
203,"KANYA UCCH PRATHMIK VIDHALAYA LAWAR ROOM NO.2",636,535,0,1171,410,374,0,784,784,0,258,4,25,479,1,1,0,0,0,5,0,1,0,0,0,2,3,1,1,3,784
204,"KANYA UCCH PRATHMIK VIDHALAYA LAWAR ROOM NO.3",489,449,0,938,294,251,0,545,545,0,310,7,56,153,0,0,1,0,1,1,1,0,1,1,1,2,6,0,1,3,545
205,"PRATHMIK VIDHALAYA NO2 LAWAR  ROOM NO. 1",559,476,1,1036,379,284,0,663,663,0,260,5,78,313,1,0,0,1,1,0,0,0,0,0,0,0,3,0,0,1,663
206,"PRATHMIK VIDHALAYA NO2 LAWAR ROOM NO. 2",471,425,0,896,281,220,0,501,501,0,287,2,150,43,1,0,2,2,0,0,0,0,0,0,1,2,5,0,3,3,501
207,"RASHATRIYA INTER COLLEGE LAWAR ROOM NO.1",620,515,0,1135,449,338,0,787,787,0,441,1,27,303,1,0,0,0,0,1,1,0,1,0,0,5,1,0,0,5,787
208,"RASHATRIYA INTER COLLEGE LAWAR ROOM NO.2",840,680,0,1520,491,388,0,879,879,0,647,6,207,9,2,0,0,0,0,0,0,0,2,1,1,1,3,0,0,0,879
209,"RASHATRIYA INTER COLLEGE LAWAR ROOM NO.3",620,513,0,1133,420,328,0,748,748,0,590,4,55,86,0,0,0,0,0,2,0,0,0,1,0,3,4,0,2,1,748
210,"RASHATRIYA INTER COLLEGE LAWAR ROOM NO.4",868,649,0,1517,596,389,0,985,985,0,828,9,112,4,0,0,0,1,0,1,0,1,0,1,0,12,11,0,5,0,985
211,"PRATHMIK VIDHALAYA SAMASPUR R.N 1",383,322,0,705,277,217,0,494,494,0,183,2,2,292,2,0,0,2,0,1,0,0,2,0,1,4,1,0,0,2,494
212,"PRATHMIK VIDHALAYA SAMASPUR R.N.2",590,462,0,1052,421,332,0,753,753,0,239,3,3,486,3,0,0,0,0,0,0,0,2,0,0,3,7,0,0,7,753
213,"AADARSH INTER COLLEGE SARASWA R.N.1",590,464,0,1054,442,350,0,792,792,0,107,1,11,646,6,1,0,0,2,4,1,2,1,1,1,1,2,1,1,3,792
214,"AADARSH INTER COLLEGE SARASWA  R.N. 2",409,314,0,723,313,246,0,559,559,0,52,5,3,475,4,0,0,0,0,5,1,0,1,0,0,3,1,1,1,7,559
215,"UCCH PRATHMIK VIDHALAYA AAKHTIYARPUR",688,531,0,1219,688,373,0,1061,1061,0,145,1,1,899,6,0,0,0,0,2,0,0,0,0,0,3,1,0,1,2,1061
216,"UCCH PRATHMIK VIDHALAYA SAMOLI SALEMPUR",676,593,0,1269,508,421,0,929,929,0,235,5,5,676,2,0,0,0,0,1,1,0,1,0,0,1,2,0,0,0,929
217,"PANCHYAT GHAR SAMOLI SALEMPUR",661,551,0,1212,476,380,0,856,856,0,330,7,29,442,1,0,0,2,1,11,0,7,4,1,0,7,7,0,2,5,856
218,"ANU JATI CHAUPAL SAMOLI SALEMPUR",403,329,0,732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219,"PRATHMIK VIDHALAYA KHEDI TAPPA LAWAR",495,428,0,923,429,342,0,771,771,0,237,6,7,505,2,0,0,2,1,1,0,1,2,0,0,5,0,0,1,1,771
220,"UCCH PRATHMIK VIDHALAYA KHEDI TAPPA LAWAR",439,359,0,798,330,244,0,574,574,0,284,7,32,241,0,0,0,2,0,1,0,0,1,0,1,3,1,0,0,1,574
221,"PRATHMIK  VIDHALAYA MAVI MEERA R.N.1",632,492,0,1124,448,368,0,816,816,0,247,2,6,534,0,0,1,0,0,2,0,3,1,0,2,4,6,0,0,8,816
222,"PRATH,IK VIDHALAYA MAVI MEERA R.N.2",465,369,0,834,330,271,0,601,601,0,321,1,15,243,1,0,0,1,1,4,0,0,2,0,3,6,3,0,0,0,601
223,"PRATHMIK VIDHALAYA JAINPUR",280,236,0,516,240,206,0,446,446,0,199,2,4,232,0,0,0,0,0,2,0,0,2,1,0,1,2,0,0,1,446
224,"PRATHMIK VIDHALAYA AJOTA R.NO. 1",624,518,0,1142,423,317,0,740,740,0,316,3,11,387,0,2,0,1,0,5,0,0,2,3,1,2,1,0,1,5,740
225,"PRATHMIK VIDHALAYA AJOTA R.NO 2",550,453,0,1003,414,337,0,751,751,0,104,7,14,606,0,0,1,1,0,7,0,0,2,1,0,3,1,0,2,2,751
226,"UCCH PRATHMIK VIDHALAYA PANWARI R.N.1",443,407,0,850,331,300,0,631,631,0,336,10,10,258,2,2,0,1,1,3,0,0,1,0,1,5,1,0,0,0,631
227,"UCCH PRATHMIK VIDHALAYA PANWARI R.N. 2",405,330,0,735,334,251,0,585,585,0,138,32,4,403,0,0,0,1,0,2,0,0,1,0,0,3,1,0,0,0,585
228,"B.P INTER COLLEGE BAHRALA R.N.-1",579,465,0,1044,434,318,0,752,752,0,371,8,7,338,0,0,0,1,0,1,0,0,0,0,1,4,16,0,2,3,752
229,"B.P INTER COLLEGE BAHRALA R.N.-2",564,477,0,1041,449,326,0,775,775,0,266,32,1,460,1,0,0,0,0,3,1,0,2,0,1,6,0,1,1,0,775
230,"PRATHMIK VIDHALAYA IKLOTA",445,387,0,832,363,240,0,603,603,0,164,7,3,412,2,1,0,0,0,2,0,0,1,1,1,1,6,0,0,2,603
231,"UCCH PRATHMIK VIDHALAYA DHANJU R.N.-1",456,406,1,863,367,297,0,664,664,0,40,10,4,596,1,0,0,6,0,5,0,0,0,0,0,0,1,0,1,0,664
232,"UCCH PRATHMIK MADHYAMIK VIDHALAYA DHANJU R.N.-2",453,367,0,820,342,267,0,609,609,0,279,3,3,302,2,1,1,0,1,2,1,0,1,2,0,5,1,1,3,1,609
233,"JAIKISHAN INTER COLLEGE DULEHRA CHAUHAN R.N-1",517,437,0,954,430,317,0,747,747,0,162,29,1,515,3,1,0,5,3,9,0,1,1,0,1,2,5,1,0,8,747
234,"JAIKISHAN INTER COLLEGE DULEHRA CHAUHAN R.N-2",516,407,0,923,399,300,0,699,699,0,284,2,3,364,1,0,0,3,2,9,1,2,5,0,1,14,6,1,0,1,699
235,"JAIKISHAN INTER COLLEGE DULEHRA CHAUHAN R.N-3",816,706,0,1522,668,508,0,1176,1176,0,39,13,8,1089,7,0,0,0,0,9,0,2,1,0,0,3,2,0,0,3,1176
236,"PRATHMIK VIDHALAYA MATHNA INDRA SINGH",715,568,0,1283,518,405,0,923,923,0,811,3,3,81,1,0,0,0,0,5,0,0,1,0,1,7,8,0,0,2,923
237,"UCCH PRATHMIK VIDHALAYA MATHNA INDRA SINGH",657,512,0,1169,510,377,0,887,887,0,311,8,14,507,0,0,0,0,2,7,1,1,2,1,3,6,14,0,1,9,887
238,"PRATHMIK VIDHALAYA MUKHTARPUR NANGLA",483,363,0,846,374,260,0,634,634,0,141,0,1,471,0,1,0,0,0,4,0,2,2,0,0,3,4,1,1,3,634
239,"UCCH PRATHMIK  VIDHALAYA  ULAKHPUR",559,422,0,981,415,314,0,729,729,0,435,5,16,240,0,2,1,1,0,5,0,0,1,2,2,10,5,0,2,2,729
240,"PRATHMIK VIDHALAYA  BIHTA",338,255,0,593,238,173,0,411,411,0,26,6,54,303,1,0,1,0,0,5,1,1,4,1,0,2,0,1,0,5,411
241,"PRATHMIK VIDHALAYA JALALABAD URF JALALPUR R.N- 1",729,558,0,1287,563,401,0,964,964,0,296,8,57,553,1,0,0,0,1,8,3,2,1,3,3,8,8,2,1,9,964
242,"PRATHMIK VIDHALAYA JALALABAD URF JALALPUR R.N.2",523,424,0,947,387,317,0,704,704,0,244,6,18,417,2,0,1,1,0,3,1,2,0,0,0,1,4,0,0,4,704
243,"UCCH PRATHMIK VIDHALAYA KHANODA R.N. -2",545,442,0,987,457,348,0,805,805,0,651,1,0,124,0,0,0,1,0,2,0,0,1,0,1,7,12,1,1,3,805
244,"UCCH PRATHMIK VIDHALAYA KHANODA R.N.-1",403,343,0,746,318,237,0,555,555,0,418,4,1,115,2,0,0,0,0,1,0,0,0,0,0,7,3,1,2,1,555
245,"PRATHMIK VIDHALAYA MAMURPUR URF DEDWA R.N. 1",505,400,0,905,425,293,0,718,718,0,514,1,56,136,0,0,0,0,0,1,0,0,0,0,0,2,4,1,0,3,718
246,"PRATHMIK VIDHALAYA  MAMURPUR URF DEDWA R.N.2",435,345,0,780,316,234,0,550,550,0,227,0,47,273,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,550
247,"UCCH PRATHMIK  MADHYAMIK VIDHALAYA MITHEPUR R.N.1",488,399,0,887,383,277,0,660,660,0,276,0,15,351,0,0,0,0,0,0,0,0,1,0,1,4,8,0,0,4,660
248,"UCCH PRATHMIK MADHYAMIK  VIDHALAYA MITHEPUR R.N.2",550,437,0,987,355,292,0,647,647,0,305,6,161,152,1,1,0,3,2,2,0,0,4,0,1,2,2,0,0,5,647
249,"PRATHMIK VIDHALAYA ANDAWALI",526,434,0,960,430,330,0,760,760,0,135,8,22,579,0,0,0,0,1,3,0,2,0,0,0,5,1,0,1,3,760
250,"PRATHMIK VIDHALAYA MAIL R.N.1",509,413,0,922,398,310,0,708,708,0,304,10,62,309,3,0,0,2,0,1,0,1,1,1,1,2,4,0,1,6,708
251,"PRATHMIK VIDHALAYA MAIL R.N.2",513,380,0,893,399,288,0,687,687,0,553,10,8,107,0,0,0,0,0,0,0,0,0,0,2,4,2,0,0,1,687
252,"UCCH PRATHMIK VIDHALAYA MAIL",749,653,0,1402,441,451,0,892,892,0,333,1,182,350,1,1,1,1,0,2,0,1,0,1,1,4,7,0,2,4,892
253,"PRATHMIK VIDHALAYA BHAGWANPUR R.N.1",717,595,0,1312,592,442,0,1034,1034,0,385,4,10,583,1,1,0,4,0,3,0,0,5,3,4,11,6,0,1,13,1034
254,"PRATHMIK VIDHALYABISHOLA R.N.1",537,478,1,1016,377,311,0,688,688,0,498,3,6,156,0,0,0,3,1,1,0,2,0,0,0,4,9,1,0,4,688
255,"PRIMARY VIDHALYA BISHOLA R.N.3",329,295,0,624,230,208,0,438,438,0,243,1,4,157,0,0,0,2,0,1,1,2,0,0,1,8,11,1,0,6,438
256,"PRATHMIK VIDHALAYA BISHOLA R.N.2",854,660,0,1514,547,424,0,971,971,0,562,3,27,343,1,0,0,1,0,7,0,0,2,1,0,14,5,0,2,3,971
257,"PRIMARY VIDHALYA JHINJHANDPUR R.N.1",801,585,0,1386,505,399,0,904,904,0,141,10,6,726,1,0,0,0,2,3,0,1,1,2,2,4,3,0,1,1,904
258,"PRATHMIK VIDHALAYA KUNDA R.N.1",519,374,0,893,404,275,0,679,679,0,0,4,60,601,3,0,0,0,0,1,0,1,2,0,0,1,4,0,1,1,679
259,"PRATHMIK VIDHALAYA PINAI R.N.1",165,126,0,291,153,107,0,260,260,0,0,0,21,232,4,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,260
260,"PRIMARY VIDHALAYA  SANOTA R.N.1",632,506,0,1138,422,339,0,761,761,0,210,5,309,210,3,0,1,0,0,4,0,1,0,0,1,2,6,0,4,5,761
261,"PRATHMIK VIDHALAYA  SANOTA R.N.2",672,553,0,1225,381,305,0,686,686,0,437,17,124,59,0,0,0,3,0,7,0,1,3,1,0,13,11,0,3,7,686
262,"KANYA PRATHMIK VIDHALYAGADINA",820,609,0,1429,575,415,0,990,990,0,687,5,147,125,0,0,0,2,0,4,1,0,1,1,0,1,15,0,1,0,990
263,"PRATHMIK VIDHALAYA GADINA",728,599,0,1327,517,442,0,959,959,0,7,3,706,234,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,5,959
264,"PRATHMIK VIDHALYA BATNOR R.N.1",467,398,0,865,377,319,0,696,696,0,124,1,29,532,1,0,0,0,1,1,1,0,1,0,0,2,0,0,1,2,696
265,"PRATHMIK VIDHALYA BATNOR R.N.2",647,533,0,1180,442,350,0,792,792,0,257,5,54,459,2,0,0,0,0,1,0,0,2,2,0,4,1,0,3,2,792
266,"PRATHMIK VIDHALYA BATNOR R.N.3",752,605,0,1357,516,407,0,923,923,0,282,3,83,521,1,3,0,1,1,4,0,1,0,3,1,2,5,0,2,10,923
267,"PRATHMIK VIDHALYA  GUDUMD R.N.1",263,218,0,481,231,178,0,409,409,0,1,1,34,371,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,409
268,"PRIMARY VIDHALYA MANDVADI R.N.1",720,605,0,1325,520,448,0,968,968,0,51,5,185,700,0,0,0,3,1,13,0,0,0,1,0,1,0,0,4,4,968
269,"KANYA UCHCH PRATHMIK VIDHALYAFALAWDA R.N.1",621,534,0,1155,476,415,0,891,891,0,147,3,254,432,3,0,0,4,1,15,3,3,4,1,3,12,4,0,0,2,891
270,"KANYA UCHCH PRATHMIK VIDHALYA FALAWDA R.N.2",360,271,0,631,250,192,0,442,442,0,157,2,148,113,1,0,0,0,1,2,0,1,1,1,0,3,5,2,3,2,442
271,"BISHNOI DHARAMSALA FALAWDA R.N.1",666,513,1,1180,469,351,0,820,820,0,232,3,84,487,2,0,0,0,1,4,1,0,1,0,0,0,2,0,1,2,820
272,"BISHNOI DHARAMSALA FALAWDA R.N.2",267,267,1,535,184,177,0,361,361,0,76,2,112,165,0,0,0,2,0,3,0,0,1,0,0,0,0,0,0,0,361
273,"BISHNOI DHARAMSALA FALAWDA R.N.3",553,412,0,965,332,254,0,586,586,0,105,4,169,291,3,0,1,0,0,4,1,1,1,0,1,2,2,0,0,1,586
