"Polling Station",,"Total No of Electors",,,,"Voters Turnout",,,,,,"Candidate ID and Name",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Part No","Part Name",Male,Female,Other,"Total No. of electors",Male,Female,Other,Total,"No of voters identifying using EPIC","Tendered Voter","1 - AJAY RAI","2 - KAILASH CHAURASIYA","3 - NARENDRA MODI","4 - VIJAY PRAKASH JAISAWAL","5 - HIRALAL YADAV","6 - A.K. AGGARWAL","7 - ABHIMANYU SINGH PATEL","8 - ARVIND KEJRIWAL","9 - ARUN","10 - INDIRA TIWARI","11 - USMAN","12 - OM GURU CHARAN DAS ALIAS VIMAL KUMAR SINGH","13 - DEVI PRASAD NAND","14 - NARENDRA NATH DUBEY ADIG","15 - BACHCHELAL","16 - RAJESH BHARTI SURYA","17 - RAM LAKHAN GUPTA","18 - LALLAN","19 - SHIVHARI AGARWAL","20 - SANTOSH KUMAR","21 - HARI LAL","22 - HEMANT KUMAR YADAV","23 - AHMED SOHEL SIDDIQUI","24 - IFTEKHAR KURAISHI","25 - GHANSHYAM","26 - JOHNSON THOMAS","27 - NARENDRA BAHADUR SINGH","28 - PRAKASH PRASAD","29 - PRABHAT KUMAR","30 - PRAMOD KUMAR","31 - BACHCHAN PRASAD YADAV","32 - BASEER KINNAR","33 - MANOJ KUMAR CHAUBEY","34 - MAHENDRA MISHRA","35 - RAVINDRA KUMAR","36 - RAJIV KUMAR MISHRA","37 - RAJENDRA PRASAD GARIB DAS","38 - RAMPYARE SINGH","39 - SHIV KUMAR SHAH","40 - SATISH SHANKAR JAYASWAL","41 - SATYAPRAKASH SRIVASTAVA","42 - SARVESH KUMAR GUPTA","43 - None of the Above","Total Votes Secured"
83,"JAMAT MADARSA KADIRIMA RAJAY MUSA BUILDING KAKARMATTA R.NO.- 3",547,426,0,973,383,285,0,668,666,0,111,4,242,5,0,1,2,286,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,0,0,0,1,0,0,1,0,4,2,668
84,"JAMAT MADARSA KADIRIMA RAJAY MUSA BUILDING KAKARMATTA R.NO.- 4",942,763,0,1705,657,448,0,1105,1025,0,61,40,412,23,1,0,1,490,9,1,0,0,2,0,0,6,5,0,2,1,2,2,2,6,2,4,2,3,1,1,2,3,2,2,0,1,1,1,1,0,0,11,2,1105
85,"LITIL FLOWER SCHOOL. KAKARMATTA R.NO.-1",812,663,0,1475,452,343,0,795,759,0,40,15,614,13,0,0,1,90,1,2,0,2,1,1,0,5,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,5,795
86,"LITIL FLOWER SCHOOL KAKARMATTA R.NO.-2",740,670,0,1410,454,401,0,855,820,0,54,36,647,9,3,1,0,86,0,2,0,1,1,1,0,3,0,1,0,0,1,0,0,0,0,2,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,2,855
87,"ADARS B.V. KAKARMATTA R.NO.-3",665,531,0,1196,349,274,0,623,577,0,61,12,456,10,0,0,0,77,0,2,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,623
88,"ADARS B.V. KAKARMATTA R.NO.-4",431,360,0,791,292,195,0,487,450,0,28,20,359,9,0,0,0,59,0,1,1,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,487
89,"ADARS B.V. KAKARMATTA R.NO.-5",587,517,0,1104,352,281,0,633,622,0,29,6,518,14,0,0,2,61,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,633
90,"ADARS B.V. KAKARMATTA R.NO.-6",682,586,0,1268,423,343,0,766,710,0,47,7,588,15,0,1,1,84,1,1,0,1,1,3,0,2,0,0,0,2,0,1,0,0,0,1,1,0,1,1,0,1,2,0,0,0,0,0,0,0,1,2,1,766
91,"ADARS B.V. KAKARMATTA R.NO.-7",746,605,0,1351,420,340,0,760,733,0,34,10,611,13,2,2,0,68,2,1,1,1,1,2,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,3,760
92,"ADARS B.V. KAKARMATTA R.NO.-8",866,733,0,1599,509,424,0,933,847,0,52,9,761,10,0,2,0,77,2,1,0,3,0,1,2,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,3,933
93,"SHANTI SHIKSHA NIKETAN NEWADA R.NO.-1",798,645,0,1443,420,333,0,753,704,0,30,8,509,21,0,0,2,154,2,0,0,0,1,1,1,1,1,2,0,0,0,1,2,2,3,2,1,0,1,2,1,0,0,0,0,0,0,0,0,0,1,0,4,753
94,"SHANTI SHIKSHA NIKETAN NEWADA R.NO.-2",549,489,0,1038,340,244,0,584,502,0,30,7,377,20,1,0,1,115,1,2,1,1,2,2,0,3,0,2,1,1,0,1,0,0,0,0,0,3,0,0,3,3,1,0,1,0,0,0,0,0,1,3,1,584
95,"SHANTI SHIKSHA NIKETAN NEWADA R.NO.-3",516,452,0,968,313,227,0,540,520,0,20,9,315,19,1,1,2,142,6,2,0,2,1,4,1,2,0,0,0,0,1,0,0,2,2,0,1,0,0,2,1,1,0,0,0,0,1,0,0,0,2,0,0,540
96,"KUBER J.H. SCHOOL NEWADA R.NO.- 1",833,681,0,1514,460,335,0,795,700,0,39,13,571,12,0,0,1,140,0,0,1,0,0,1,1,4,1,2,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1,795
97,"KUBER J.H. SCHOOL NEWADA R.NO.- 2",788,641,0,1429,394,362,0,756,719,0,45,8,523,37,0,1,0,114,7,1,0,2,1,2,0,3,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,3,1,0,0,0,0,0,0,0,0,4,1,756
98,"KUBER J.H. SCHOOL NEWADA R.NO.- 3",753,637,0,1390,398,345,0,743,700,0,32,18,510,17,0,3,1,145,0,2,0,1,1,0,0,5,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,743
99,"P.P. BHIKHARIPUR",935,690,0,1625,548,364,0,912,867,0,46,2,588,64,1,5,3,160,2,2,1,2,3,2,0,3,5,0,0,1,0,3,0,1,3,1,0,0,3,6,0,0,1,0,1,0,1,1,0,1,0,0,0,912
100,"UMASHANKAR MEMORIAL SCHOOL BHIKHARIPUR",794,572,0,1366,349,262,0,611,570,0,38,12,429,25,0,1,0,96,0,0,0,0,0,2,1,2,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,611
101,"P.P. ADITYA NAGAR R.NO.- 1",731,658,0,1389,398,326,0,724,600,0,23,12,418,5,1,1,4,224,7,0,0,0,2,2,1,0,0,1,1,1,0,4,0,4,0,0,2,2,1,0,0,2,0,1,0,2,1,0,0,0,0,1,1,724
102,"P.P. ADITYA NAGAR R.NO.- 2",702,600,0,1302,429,355,0,784,700,0,20,6,421,11,4,2,3,255,6,1,0,1,2,2,0,3,4,0,2,3,0,1,2,5,5,0,3,0,0,5,3,3,1,3,1,0,2,0,0,0,0,2,2,784
103,"P.P. ADITYA NAGAR R.NO.- 3",856,662,0,1518,450,299,0,749,710,0,48,22,409,10,1,2,1,204,7,1,1,0,0,1,0,2,3,0,1,2,3,2,0,7,2,2,0,1,1,2,2,6,1,0,2,0,2,0,1,0,0,0,0,749
104,"D. APOLO SCHOOL INDIRA NAGAR CHITAIPUR R.NO.-1",749,651,0,1400,460,412,0,872,740,0,42,14,671,9,0,0,0,119,1,0,0,0,0,1,0,6,2,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,872
105,"D. APOLO SCHOOL INDIRA NAGAR CHITAIPUR R.NO.-2",852,713,0,1565,432,370,0,802,800,0,49,15,612,14,0,1,0,98,1,0,0,0,0,3,0,2,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,802
106,"J.H. SCHOOL SUNDARPUR R.NO.- 1",985,825,0,1810,630,495,0,1125,1075,0,87,17,608,5,1,1,5,329,5,4,0,2,0,2,2,4,3,1,4,1,1,3,3,1,2,1,1,0,1,0,1,5,3,1,1,3,1,1,0,1,2,4,8,1125
107,"J.H. SCHOOL SUNDARPUR R.NO.- 2",833,670,0,1503,523,352,0,875,810,0,39,12,374,142,2,2,1,272,4,3,1,2,3,0,0,2,0,1,0,1,0,0,0,2,1,0,0,0,2,1,0,2,0,1,1,0,1,0,0,1,0,2,0,875
108,"B.P.P. SUNDARPUR R.NO.- 1",832,670,0,1502,492,323,0,815,765,0,80,26,491,6,0,1,2,181,2,0,1,2,0,3,1,2,1,0,2,1,0,0,1,3,1,1,0,0,1,0,0,1,0,0,1,0,1,1,0,0,1,0,1,815
109,"B.P.P. SUNDARPUR R.NO.- 2",715,575,0,1290,339,262,0,601,586,0,30,17,439,8,0,2,0,85,4,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,1,0,1,2,1,2,0,0,0,0,0,1,0,0,0,0,1,1,2,601
110,"B.P.P. SUNDARPUR R.NO.- 3",1130,931,0,2061,557,476,0,1033,987,0,48,26,701,29,1,0,2,187,1,1,0,0,1,2,1,2,2,1,0,0,0,1,1,4,0,2,0,0,1,1,2,2,0,1,1,0,1,1,1,0,1,7,1,1033
111,"JUNIYAR HIGH SCHOOL SUNDARPUR R.NO.- 4",1014,770,0,1784,500,449,0,949,875,0,50,27,632,61,0,2,2,144,2,3,0,0,0,1,1,3,3,2,2,1,0,0,1,1,0,0,0,1,3,0,0,1,0,1,0,1,1,0,0,0,0,0,3,949
112,"B.P.P. SUNDARPUR R.NO.- 5",548,495,0,1043,363,300,0,663,500,0,64,9,419,4,1,0,0,142,2,1,2,1,1,0,0,2,1,1,1,0,0,0,1,2,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,4,663
113,"B.P.P. SUNDARPUR R.NO.- 6",634,521,0,1155,398,265,0,663,647,0,46,10,392,7,3,1,1,182,2,2,0,0,0,0,0,1,2,0,2,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,4,663
114,"LALBAHADUR I.C. SARAINANDAN NARIA R.NO.-1",744,602,0,1346,486,371,0,857,800,0,37,30,626,42,2,1,1,74,3,3,0,2,2,2,0,5,2,2,3,3,0,2,1,0,1,1,1,0,1,1,0,4,1,1,1,0,1,0,0,0,0,0,1,857
115,"LALBAHADUR I.C. SARAINANDAN NARIA R.NO.-2",760,625,0,1385,435,341,0,776,762,0,35,17,410,186,4,0,2,101,1,0,1,1,0,2,1,1,0,1,2,2,0,0,1,3,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,776
116,"LALBAHADUR I.C. SARAINANDAN NARIA R.NO.-3",629,532,0,1161,372,302,0,674,600,0,39,15,459,35,1,1,0,91,4,1,0,0,1,1,0,5,0,1,0,3,0,0,1,1,1,3,1,1,0,1,0,4,2,1,0,0,0,0,0,0,0,0,1,674
117,"LALBAHADUR I.C. SARAINANDAN NARIA R.NO.-4",554,486,0,1040,292,208,0,500,485,0,16,11,368,33,0,0,0,49,1,0,1,0,2,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,2,2,1,0,0,0,0,4,4,500
118,"SUNRISE I.C. SARAINANDAN NARIA R.NO.- 1",820,625,0,1445,416,297,0,713,535,0,40,23,505,29,1,1,1,99,0,1,0,0,0,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,3,1,713
119,"SUNRISE I.C. SARAINANDAN NARIA R.NO.- 2",728,563,0,1291,376,288,0,664,535,0,24,33,458,32,1,1,0,103,3,2,0,0,0,2,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,664
120,"SHISHU NIRMAN SHIKSHAN SANSHAN BATUAPURA SARAINANDAN R.NO.- 1",784,624,0,1408,438,347,0,785,700,0,27,11,569,44,0,0,0,98,4,4,0,0,1,0,0,3,3,2,1,0,1,2,1,1,0,1,2,1,1,1,1,1,1,0,1,1,0,0,1,1,0,0,0,785
121,"SHISHU NIRMAN SHIKSHAN SANSHAN BATUAPURA SARAINANDAN R.NO.- 2",484,367,0,851,307,226,0,533,523,0,28,4,390,23,1,1,0,65,0,2,1,0,0,1,0,2,0,2,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,1,2,0,0,2,1,0,2,0,533
122,"SHISHU NIRMAN SHIKSHAN SANSHAN BATUAPURA SARAINANDAN R.NO.- 3",611,488,0,1099,355,232,0,587,550,0,51,13,386,28,0,0,0,90,0,2,0,0,1,1,0,3,0,1,1,0,2,0,0,0,0,0,0,1,0,0,1,2,0,0,0,1,0,0,0,0,0,1,2,587
123,"SHISHU NIRMAN SHIKSHAN SANSHAN BATUAPURA SARAINANDAN R.NO.- 4",813,671,0,1484,403,310,0,713,661,0,34,15,458,12,1,1,0,172,1,3,1,0,0,0,0,2,2,0,1,1,0,1,1,2,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,713
124,"GLORIAS PUBLIC SCHOOL SARAINANDAN R.NO.- 1",818,662,0,1480,544,304,0,848,814,0,28,19,42,197,1,0,0,486,11,0,6,1,1,2,1,5,2,1,1,2,0,0,0,7,2,2,0,1,2,0,0,3,0,1,0,0,3,0,0,0,1,14,6,848
125,"GLORIAS PUBLIC SCHOOL SARAINANDAN R.NO.- 2",388,305,0,693,256,167,0,423,419,0,26,15,39,2,0,0,2,323,2,1,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,3,423
126,"GLORIAS PUBLIC SCHOOL SARAINANDAN R.NO.- 3",1032,638,0,1670,640,298,0,938,890,0,68,36,80,2,1,2,1,687,10,1,2,0,1,0,1,3,2,1,2,1,1,1,0,10,0,0,1,0,1,2,0,3,0,1,0,0,0,1,0,1,0,10,5,938
127,"GLORIAS PUBLIC SCHOOL SARAINANDAN R.NO.- 4",610,335,0,945,345,151,0,496,484,0,33,7,139,2,0,1,0,288,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,2,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,15,0,496
128,"GLORIAS PUBLIC SCHOOL SARAINANDAN R.NO.- 5",502,339,0,841,392,175,0,567,550,0,82,28,33,1,2,0,2,369,11,1,1,1,0,0,3,4,2,0,1,0,0,0,1,2,2,1,0,1,2,0,0,2,0,1,1,0,0,0,0,0,0,11,2,567
129,"MANJU SRI SHIKSHAN SANSTHAN SARAINANDAN R.NO.- 1",626,509,0,1135,394,318,0,712,702,0,23,31,494,7,2,1,1,125,3,2,0,2,0,2,3,3,0,1,0,1,0,0,0,1,0,1,1,1,2,2,0,0,0,0,2,0,0,1,0,0,0,0,0,712
130,"MANJU SRI SHIKSHAN SANSTHAN SARAINANDAN R.NO.- 2",588,539,0,1127,301,243,0,544,500,0,23,20,401,6,0,0,0,64,1,0,0,1,0,1,1,4,0,1,2,1,0,1,0,0,0,0,1,0,0,1,1,3,2,1,2,1,1,0,0,1,1,2,0,544
131,"VINDHYAWASINI UCHCHATAR M.V. GAYATRI NAGAR SHUKULPURA R.NO.-1",502,350,0,852,394,52,0,446,440,0,21,12,308,3,0,0,0,83,0,4,0,0,1,2,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,4,446
132,"VINDHYAWASINI UCHCHATAR M.V. GAYATRI NAGAR SHUKULPURA R.NO.-2",481,350,1,832,302,171,0,473,429,0,16,9,373,3,1,0,0,46,0,0,0,1,1,2,1,2,3,0,2,1,0,0,0,2,0,1,0,0,0,0,0,5,0,0,1,0,0,0,0,1,0,1,1,473
133,"SARASWATI SHISHU MANDIR BRIJENCLAVE COLONY R.NO.- 1",502,398,0,900,288,222,0,510,435,0,29,12,393,9,0,1,0,64,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,510
134,"SARASWATI SHISHU MANDIR BRIJENCLAVE COLONY R.NO.- 2",733,649,0,1382,392,371,0,763,700,0,28,6,604,4,0,0,0,101,1,2,0,0,0,2,2,1,0,0,0,2,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,4,763
135,"B.P.P. JOLHA R.NO.- 1",814,543,0,1357,468,222,0,690,275,0,84,10,59,12,0,0,1,470,6,0,0,0,2,0,0,2,2,1,0,0,1,1,0,8,3,0,0,0,0,0,3,6,0,2,0,1,0,0,0,0,1,12,3,690
136,"B.P.P. JOLHA R.NO.- 2",416,264,0,680,196,101,0,297,275,0,31,2,61,2,2,0,1,183,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,6,1,297
137,"MADARSA HANIFIYA GAUSIYA BARAJDIHA R.NO.- 1",808,650,0,1458,475,315,0,790,715,0,41,8,599,6,1,3,1,87,5,3,1,3,0,7,2,1,0,0,0,1,0,2,0,5,0,1,1,2,0,0,1,2,1,0,0,1,0,0,1,0,2,1,1,790
138,"MADARSA HANIFIYA GAUSIYA BARAJDIHA R.NO.- 2",584,364,0,948,352,167,0,519,494,0,42,16,129,80,2,2,1,222,4,1,0,0,2,0,1,2,1,0,0,3,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,1,0,2,2,519
139,"MADARSA HANIFIYA GAUSIYA BARAJDIHA R.NO.- 3",849,682,0,1531,483,369,0,852,686,0,42,33,597,71,3,2,0,28,2,6,0,4,3,5,0,9,0,1,4,3,1,2,1,2,0,3,1,4,1,8,0,5,1,1,2,1,0,0,0,1,0,0,5,852
140,"RADHAKRISHNA VIDHYALAY PATIA R.NO.-1",720,515,0,1235,455,276,0,731,713,0,35,8,362,72,2,0,9,196,8,0,0,0,4,4,2,8,1,0,3,3,2,2,0,2,0,2,1,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,1,731
141,"RADHAKRISHNA VIDHYALAY PATIA R.NO.-2",543,408,0,951,333,176,0,509,450,0,12,8,83,59,0,0,2,296,2,0,2,0,1,0,0,4,1,3,1,1,3,1,1,3,1,4,0,2,3,2,0,1,1,1,0,0,1,1,0,0,0,6,3,509
142,"RADHAKRISHNA VIDHYALAY PATIA R.NO.-3",607,466,1,1074,301,221,0,522,510,0,22,9,167,56,1,0,4,226,6,1,2,0,0,0,0,1,1,1,1,2,0,0,0,6,0,0,1,0,1,1,2,0,0,0,0,0,0,0,0,0,0,6,5,522
143,"MADARSA HANIFIYA GAUSIYA BAJARDIHA R.NO.-4",1067,755,0,1822,654,352,0,1006,916,0,105,4,79,2,2,0,5,750,14,0,0,1,1,1,1,6,1,0,0,0,0,2,0,4,1,0,0,0,1,0,0,4,2,1,1,0,0,2,0,0,1,14,1,1006
144,"SANT SAI SHIKSHAN JAKKHA R.NO.- 1",639,560,0,1199,374,287,0,661,620,0,36,3,526,7,1,1,1,67,2,1,1,0,0,3,0,0,0,1,0,0,0,2,1,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,2,661
145,"SANT SAI SHIKSHAN JAKKHA R.NO.- 2",703,571,0,1274,399,320,0,719,628,0,46,20,533,13,1,1,1,74,3,2,0,2,1,1,3,6,1,0,0,0,0,1,0,0,0,0,0,1,0,2,0,2,0,0,0,0,0,0,0,0,1,3,1,719
146,"SANT SAI SHIKSHAN JAKKHA R.NO.- 3",1053,820,1,1874,581,425,0,1006,884,0,45,16,790,12,1,1,1,103,3,4,0,1,4,3,1,4,1,0,1,0,1,1,1,0,1,1,0,2,1,1,0,4,0,0,0,0,1,0,0,0,0,0,1,1006
147,"MADARSA AHIYA UNNUS BAJARDIHA GALLA BAZAR R.NO.- 1",430,261,0,691,356,197,0,553,486,0,85,6,43,0,0,0,1,385,8,3,1,0,3,1,2,4,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,2,553
148,"MADARSA AHIYA UNNUS BAJARDIHA GALLA BAZAR R.NO.- 2",676,412,0,1088,464,245,0,709,704,0,123,5,3,0,0,0,3,500,6,0,0,0,0,0,1,3,1,1,0,0,1,0,3,8,1,2,0,3,0,2,0,3,1,2,0,1,0,0,2,4,1,24,5,709
149,"MADARSA AHIYA UNNUS BAJARDIHA GALLA BAZAR R.NO.- 3",478,323,0,801,332,181,0,513,510,0,87,8,2,2,0,1,0,359,7,1,2,1,2,0,0,6,0,0,0,0,0,1,0,6,2,0,0,1,0,2,1,7,0,0,0,0,1,0,0,0,0,12,2,513
150,"MADARSA AHIYA UNNUS BAJARDIHA GALLA BAZAR R.NO.- 4",480,397,0,877,345,242,0,587,577,0,46,3,150,2,0,1,0,351,7,0,0,1,2,0,1,5,0,0,0,4,0,0,0,1,0,0,1,0,0,0,0,3,0,1,0,0,0,0,0,0,1,7,0,587
151,"MADARSA AHIYA UNNUS BAJARDIHA GALLA BAZAR R.NO.- 5",803,530,0,1333,540,246,0,786,540,0,186,26,35,1,0,1,2,486,8,1,1,1,0,0,0,6,2,1,0,0,1,0,1,5,1,1,0,3,0,1,1,1,1,1,0,2,2,0,1,0,0,7,0,786
152,"MADARSA AHIYA UNNUS BAJARDIHA GALLA BAZAR R.NO.- 6",837,504,0,1341,449,314,0,763,734,0,125,7,43,1,1,1,3,531,5,1,0,0,1,1,2,8,0,1,0,1,0,0,0,1,2,3,1,0,2,1,0,1,0,0,0,0,0,0,3,1,1,12,3,763
153,"RAMANAND SANSKRIT U.M.V. SHANKULDHARA KHOJAWA R.NO.- 1",625,479,0,1104,375,265,0,640,623,0,23,7,425,3,0,2,0,140,4,2,1,0,0,2,0,2,1,0,1,1,1,1,0,1,1,0,1,2,1,0,0,2,1,0,3,1,0,0,0,1,1,7,2,640
154,"RAMANAND SANSKRIT U.M.V. SHANKULDHARA KHOJAWA R.NO.- 2",509,392,0,901,332,234,0,566,550,0,56,5,360,1,0,0,0,114,3,0,1,1,1,1,2,2,0,0,0,1,1,0,0,1,0,0,1,1,1,0,0,0,2,0,0,0,0,0,0,0,1,6,4,566
155,"RAMANAND SANSKRIT U.M.V. SHANKULDHARA KHOJAWA R.NO.- 3",540,457,1,998,282,236,0,518,506,0,34,16,370,0,1,0,0,84,0,0,0,0,1,2,0,0,2,0,0,0,0,0,0,1,0,1,0,0,0,2,0,1,0,0,1,0,0,0,0,0,0,2,0,518
156,"RAMANAND SANSKRIT U.M.V. SHANKULDHARA KHOJAWA R.NO.- 4",460,360,0,820,285,203,0,488,423,0,21,13,385,6,1,0,0,47,0,0,0,0,0,1,0,4,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,3,488
157,"K.P. AND P.M.K.V. SHANKULDHARA R.NO.- 1",1075,834,0,1909,623,404,0,1027,933,0,36,13,805,15,0,2,1,106,2,3,0,0,0,2,2,7,0,0,5,3,0,2,0,3,2,1,2,1,1,2,1,4,0,2,1,0,0,0,0,0,0,0,3,1027
158,"K.P. AND P.M.K.V. SHANKULDHARA R.NO.- 2",839,727,0,1566,514,428,0,942,534,0,44,10,755,9,0,1,0,110,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,1,3,942
159,"P.V. KHOJAWA R.NO.- 1",916,744,0,1660,502,351,0,853,826,0,58,13,680,5,0,2,0,68,1,2,0,0,1,4,1,2,0,1,1,0,0,2,1,0,1,0,0,1,1,0,2,0,1,0,0,0,1,0,0,0,0,2,2,853
160,"P.V. KHOJAWA R.NO.- 2",690,526,0,1216,437,301,0,738,736,0,52,7,589,3,0,3,0,67,3,1,0,0,0,2,0,3,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,2,0,0,0,1,0,0,0,0,0,0,0,738
161,"P.V. KHOJAWA R.NO.- 3",694,479,0,1173,391,244,0,635,624,0,35,8,487,8,2,1,0,67,1,1,0,0,2,1,1,0,1,0,2,0,1,1,2,1,0,2,2,1,0,0,1,2,0,0,1,0,0,2,0,0,0,0,2,635
162,"P.V. KHOJAWA R.NO.- 4",695,550,0,1245,482,341,0,823,813,0,54,4,649,9,0,1,2,77,1,3,0,0,0,1,0,1,0,0,3,0,1,3,0,1,0,3,0,0,1,1,0,3,1,0,2,0,0,0,0,0,0,2,0,823
163,"P.V. KHOJAWA R.NO.- 5",761,623,0,1384,471,366,0,837,791,0,21,4,700,8,1,0,0,62,3,3,1,5,0,3,2,11,0,0,2,0,0,0,0,1,1,0,0,0,1,0,0,2,1,0,2,1,0,0,0,0,0,0,2,837
164,"P.V. KHOJAWA R.NO.- 6",650,465,0,1115,363,239,0,602,541,0,18,15,473,12,0,0,1,55,1,2,0,0,1,0,0,2,0,0,3,2,2,0,0,0,1,3,0,0,0,1,0,4,1,0,0,0,0,1,1,0,0,0,3,602
165,"P.V. KHOJAWA R.NO.- 7",708,579,1,1288,354,268,0,622,589,0,18,27,499,7,0,2,0,38,1,2,0,0,1,0,0,6,3,1,3,2,0,0,1,1,1,1,0,1,1,1,2,3,0,0,0,0,0,0,0,0,0,0,0,622
166,"SRI KHOJAWA R.U.M.V. KHOJAWA R.NO.- 1",540,433,0,973,318,237,0,555,537,0,28,26,405,4,1,0,0,76,0,2,0,0,0,2,1,1,0,0,2,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,555
167,"SRI KHOJAWA R.U.M.V. KHOJAWA R.NO.- 2",868,700,0,1568,519,391,0,910,889,0,62,16,670,21,2,0,0,82,0,4,1,3,3,4,1,2,3,0,4,3,1,0,2,1,0,0,1,1,3,2,0,6,1,1,1,0,2,0,0,0,1,1,5,910
168,"SRI KHOJAWA R.U.M.V. KHOJAWA R.NO.- 3",780,625,0,1405,367,282,0,649,630,0,16,15,519,8,1,0,0,69,2,2,1,3,1,3,2,3,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,649
169,"CENTRAL HINDU SCHOOL KAMACHHA R.N0.1",966,737,0,1703,555,322,0,877,815,0,37,19,525,23,2,3,1,216,2,5,1,1,1,4,1,4,2,0,2,0,0,2,1,3,1,0,0,1,1,3,2,1,1,0,0,4,0,1,0,3,1,2,1,877
170,"CENTRAL HINDU SCHOOL KAMACHHA R.N0.2",917,705,0,1622,459,295,0,754,633,0,56,12,339,33,3,2,2,259,5,0,1,1,1,0,0,3,1,2,2,2,2,1,1,4,3,2,1,0,1,4,2,3,1,1,0,0,0,0,0,0,1,2,1,754
171,"CENTRAL HINDU SCHOOL KAMACHHA R.N0.3",521,344,0,865,307,190,0,497,497,0,23,12,288,32,1,0,1,110,5,1,0,3,1,1,0,3,1,0,0,0,0,0,0,2,0,2,0,1,0,0,0,5,1,0,0,0,0,0,0,0,0,3,1,497
172,"CENTRAL HINDU SCHOOL KAMACHHA R.N0.4",752,598,0,1350,401,298,0,699,600,0,27,5,486,8,0,0,1,144,1,1,0,1,0,0,1,4,0,0,2,0,1,0,0,3,0,1,1,0,0,0,1,4,0,0,0,0,1,1,0,0,0,2,3,699
173,"CENTRAL HINDU SCHOOL KAMACHHA R.N0.5",777,554,0,1331,410,177,0,587,577,0,28,0,56,0,0,1,1,421,11,6,0,1,0,0,1,4,3,0,0,1,2,0,2,7,2,4,1,1,1,1,2,6,2,1,0,0,1,0,1,1,1,9,8,587
