"Polling Station",,"Total No of Electors",,,,"Voters Turnout",,,,,,"Candidate ID and Name",,,,,,,,,,,,,,,,,,,
"Part No","Part Name",Male,Female,Other,"Total No. of electors",Male,Female,Other,Total,"No of voters identifying using EPIC","Tendered Voter","1 - KAUSHAL KISHORE","2 - R.K CHAUDHARY","3 - NARENDRA GAUTAM","4 - SUSHILA SAROJ","5 - AMIT RAWAT","6 - OM PRAKASH","7 - GOPAL KANAUJIYA","8 - GAUTAM BHARTI","9 - JAGDISH PRASAD GAUTAM","10 - BRIJLAL","11 - MAHENDRA KUMAR RAWAT","12 - MEENA RAWAT","13 - MEERA DEVI","14 - SANTOSH KUMAR DHARKAR","15 - SUNIL GAUTAM","16 - MAHESH KUMAR","17 - REENA CHAUDHARY","18 - SHATROHANLAL RAWAT","19 - None of the Above","Total Votes Secured"
139,"BAL VIDYA NIKETAN GIRLS INTER COLLEGE T P NAGAR ROO NO-5",658,528,0,1186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140,"ST MERAJ DAY INTER COLLEGE HIND NAGAR ROOM NO-1",591,617,0,1208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141,"ST MERAJ DAY INTER COLLEGE HIND NAGAR ROOM NO-2",775,706,0,1481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142,"ST MERAJ DAY INTER COLLEGE HIND NAGAR ROOM NO-3",661,609,0,1270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
143,"ST MERAJ DAY INTER COLLEGE HIND NAGAR ROOM NO-4",809,696,0,1505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144,"MANAV JAGRITI INTER COLLEGE BADALI KHERA FARRUKHABAD CHILLAWAN ROOM NO-1",890,712,0,1602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
145,"MANAV JAGRITI INTER COLLEGE BADALI KHERA FARRUKHABAD CHILLAWAN ROOM NO-2",652,497,0,1149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
146,"MANAV JAGRITI INTER COLLEGE BADALI KHERA FARRUKHABAD CHILLAWAN ROOM NO3",378,292,0,670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147,"MANAV JAGRITI INTER COLLEGE BADALI KHERA FARRUKHABAD CHILLAWAN ROOM NO-4",731,547,0,1278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148,"THE MODERN PUBLIC INTER COLLEGE FARRUKHABAD CHILLAWAN ROOM NO-1",1145,832,0,1977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,"THE MODERN PUBLIC INTER COLLEGE FARRUKHABAD CHILLAWAN ROOM NO-2",709,527,0,1236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150,"THE MODERN PUBLIC INTER COLLEGE FARRUKHABAD CHILLAWAN ROOM NO-3",511,368,0,879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151,"THE MODERN PUBLIC INTER COLLEGE FARRUKHABAD CHILLAWAN ROOM NO-4",648,473,0,1121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152,"THE MODERN PUBLIC INTER COLLEGE FARRUKHABAD CHILLAWAN ROOM NO-5",602,471,0,1073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153,"THE MODERN PUBLIC INTER COLLEGE FARRUKHABAD CHILLAWAN ROOM NO-6",883,642,0,1525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154,"PRIMARY SCHOOL FARRUKHABAD CHILLAWAN ROOM NO-1",592,493,0,1085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155,"PRIMARY SCHOOL FARRUKHABAD CHILLAWAN ROOM NO-2",737,528,0,1265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156,"PRIMARY SCHOOL FARRUKHABAD CHILLAWAN ROOM NO-3",750,614,1,1365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
157,"JUNIOR HIGH SCHOOL AMAUSI ROOM NO-1",614,481,0,1095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158,"JUNIOR HIGH SCHOOL AMAUSI ROOM NO-2",780,593,0,1373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159,"JUNIOR HIGH SCHOOL AMAUSI ROOM NO-3",593,520,0,1113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
160,"JUNIOR HIGH SCHOOL AMAUSI ROOM NO-4",716,578,0,1294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
161,"PRIMARY SCHOOL AMUSI 1",607,479,0,1086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
162,"NEW PUBLIC COLLIGATE INTER COLLEGE HANUMAN PURI SAROJANINAGAR ROOM NO-1",909,696,1,1606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163,"NEW PUBLIC COLLIGATE INTER COLLEGE HANUMAN PURI SAROJANINAGAR ROOM NO-2",786,568,0,1354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
164,"BLOCK DEVELOPMENT OFFICE SAROJININAGAR ROOM NO.1",785,641,0,1426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165,"BLOCK DEVELOPMENT OFFICE SAROJININAGAR ROOM NO.2",902,671,0,1573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
166,"BLOCK DEVELOPMENT OFFICE SAROJININAGAR ROOM NO.3",868,665,0,1533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
167,"BLOCK DEVELOPMENT OFFICE SAROJININAGAR ROOM NO.4",555,516,0,1071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168,"ST MEERA  PUBLIC INTER COLLGE GAURI SAROJNI NAGAR ROOM NO 1",673,507,0,1180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
169,"ST MEERA PUBLIC INTER COLLGE GAURI SAROJNI NAGAR ROOM NO 2",768,476,0,1244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
170,"ST MEERA PUBLIC INTER COLLGE GAURI SAROJNI NAGAR ROOM NO 3",698,578,0,1276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171,"PRIMARY SCHOOL GAURI ROOM NO-1",542,418,0,960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
172,"PRIMARY SCHOOL GAURI ROOM NO-2",543,440,0,983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
173,"JUNIOR HIGH SCHOOL GAURI ROOM NO-1",986,752,0,1738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
174,"JUNIOR HIGH SCHOOL GAURI ROOM NO-2",527,456,0,983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
175,"JUNIOR HIGH SCHOOL GAURI ROOM NO-3",659,545,0,1204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
176,"PRIMARY SCHOOL GAHRU ROOM NO-1",574,449,0,1023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
177,"PRIMARY SCHOOL GAHRU ROOM NO-2",629,536,0,1165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
178,"PRIMARY SCHOOL GAHRU ROOM NO-3",1247,1038,0,2285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
179,"BASIC PRIMARY SCHOOL RAHIMABAD ROOM NO.1",550,406,0,956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
180,"BASIC PRIMARY SCHOOL RAHIMABAD ROOM NO.2",426,353,0,779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
181,"BASIC PRIMARY SCHOOL RAHIMABAD ROOM NO.3",785,667,0,1452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
182,"PRIMARY SCHOOL MOHAMMADPUR BHAKTI KHERA",191,143,0,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183,"PRIMARY SCHOOL NATKUR ROOM NO.1",650,501,0,1151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184,"PRIMARY SCHOOL NATKUR ROOM NO.2",457,340,0,797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
185,"PRIMARY SCHOOL MULLAHI KHEDA MAJRA H/O NATKUR",470,376,0,846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
186,"PRIMARY SCHOOL CHANDRAWAL",713,540,0,1253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
187,"PRIMARY SCHOOL MIRANPUR PINWAT",470,378,0,848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
188,"PRIMARY SCHOOL DAROGAKHEDA ROOM NO.1",483,386,0,869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
189,"PRIMARY SCHOOL DAROGAKHEDA ROOM NO.2",408,316,0,724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
190,"PRIMARY SCHOOL DAROGAKHEDA ROOM NO.3",508,421,0,929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
191,"PRIMARY SCHOOL RAMCHAURA",646,526,0,1172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
192,"PRIMARY SCHOOL LALAKHEDA",204,195,0,399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193,"PRIAMRY SCHOOL ANDHPUR DEV",403,296,0,699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194,"PRIMARY SCHOOL AURAWAN",560,509,0,1069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
195,"JUNIOR HIGH SCHOOL GARHI CHUNAUTI ROOM NO.1",638,533,0,1171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
196,"JUNIOR HIGH SCHOOL GARHI CHUNAUTI ROOM NO.2",381,306,0,687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
197,"PRIMARY SCHOOL GARHI",275,235,0,510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
198,"PRIMARY SCHOOL UMMEDKHEDA H/O BANTHRA SIKANDARPUR",250,227,0,477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199,"LALA RAM SWAROOP SHIKSHAN SANSTHAN BANTHRA SIKANDARPUR ROOM NO-1",549,428,0,977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200,"LALA RAM SWAROOP SHIKSHAN SANSTHAN BANTHRA SIKANDARPUR ROOM NO-2",567,449,0,1016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201,"LALA RAM SWAROOP SHIKSHAN SANSTHAN BANTHRA SIKANDARPUR ROOM NO-3",668,533,0,1201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202,"JUNIOR HIGH SCHOOL BANTHRA ROOM 1",872,666,0,1538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203,"JUNIOR HIGH SCHOOL BANTHRA ROOM 2",652,503,0,1155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
204,"JUNIOR HIGH SCHOOL BANTHRA ROOM 3",693,579,0,1272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205,"PRIMARY SCHOOL KHANDEDEV",765,628,0,1393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206,"PRIMARY SCHOOL PURAHIKHEDA H/O KHANDEDEV",275,231,0,506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
207,"PRIMARY SCHOOL DADUPUR",516,454,0,970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
208,"PRIMARY SCHOOL SHIVPURA H/O KHANDEDEV",285,248,0,533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
209,"PRIMARY SCHOOL LATIF NAGAR ROOM NO 1",630,542,0,1172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210,"PRIMARY SCHOOL LATIF NAGAR ROOM NO 2",555,438,0,993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211,"PRIMARY SCHOOL WADE KHEDA MAJRA H/O BHATGAW",336,296,0,632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212,"PRIMARY SCHOOL HASAN KHEDA",441,347,0,788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
213,"PRIMARY SCHOOL RASOLPUR MAJRA H/O BHATGAW",612,492,0,1104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
214,"PRIMARY SCHOOL BHAGTGAON ROOM NO-2",677,510,0,1187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
215,"PRIMARY SCHOOL BHATGAON ROOM NO-2",544,428,0,972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
216,"PRIMARY SCHOOL GODWA MAJRA RAHIMNAGAR PARIYANA",366,284,0,650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
217,"PRIAMARY SCHOOL MAHENDRA MAJRA H/0   RAHIMNAGAR PADIYANA",373,289,0,662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
218,"PRISMSRY SCHOOL NIWAJI KHEDA MAJRA H/O RAHIMNAGAR PADIYANA",275,196,0,471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219,"PRIAMARY SCHOOL BILLAUCH GARHI MAJRA H/O RAHIMNAGAR PADIYANA",265,238,0,503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220,"PRISMSRY SCHOOL PIPHARI MAJRA H/O RAHIMNAGAR PADIYANA  ROOM NO 1",378,312,0,690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
221,"PRIAMARY SCHOOL PIPHARI MAJRA H/O RAHIMNAGAR PADIYANAN ROOM NO 2",154,115,0,269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
222,"PRISMSRY SCHOOL RAHIMNAGAR PADIYANA ROOM NO 1",496,400,0,896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223,"PRIAMARY SCHOOL RAHIMNAGAR PADIYANA ROOM NO 2",661,492,0,1153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224,"PRIMARY SCHOOL BHATGAW PANDE",554,458,0,1012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
225,"PRIMARY SCHOOL KALLAN KHEDA  H/O BETI",286,222,0,508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
226,"PRIMARY SCHOOL NARARA ROOM NO 2",377,290,0,667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
227,"PRIMARY SCHOOL MIRJAPUR MAJRA H/0 BAITI  ROOM NO 1",283,262,0,545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
228,"PRIAMRY SCHOOL BENTI ROOM NO. 1",475,420,0,895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
229,"PRIMARY SCHOOL BENITI ROOM NO. 2",478,358,0,836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230,"PRIMARY SCHOOL BHOOKAPUR",394,324,0,718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
231,"PRIAMARY SCHOOL BANI",567,477,0,1044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
232,"PANCHAYAT BHAWAN SARAW SAHJADI",842,705,0,1547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
233,"PRIMARY SCHOOL PAHADPUR",840,694,0,1534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
234,"PANCHAYAT BHAWAN DHAWAPUR",325,274,0,599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
235,"JUNIOR HIGH SCHOOL  KHASARWARA",409,346,0,755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
236,"PRIMARY SCHOOL MAMOORA",589,482,0,1071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
237,"JUNIOR HIGH SCHOOL  BIBIPUR",723,582,0,1305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
238,"PRIMARY SCHOOL KISHANPUR KODIYA",634,502,0,1136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
239,"PRIMARY SCHOOL JAHANABAD",184,179,0,363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240,"PRIMARY SCHOOL NEEWAN ROOM NO. 1",589,431,0,1020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
241,"PRIMARY SCHOOL NEEWAN ROOM NO. 2",405,330,0,735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
242,"PRIMARY SCHOOL KURAUNI ROOM NO-1",494,409,0,903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
243,"PRIMARY SCHOOL KURAUNI ROOM NO-2",603,512,0,1115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
244,"PRIMARY SCHOOL GULABKHEDA",452,350,0,802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
245,"PRIMARY SCHOOL JAITIKHEDA",593,499,0,1092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
246,"PRIMARY SCHOOL SOHAWA H/O JAITIKHEDA",399,325,0,724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
247,"PRIAMRY SCHOOL BHAGU KHERA",406,303,0,709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
248,"PRIMARY SCHOOL MAKHDOOMPUR KAITHI",468,412,0,880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
249,"JUNIOR HIGH SCHOOL KHATOLA",494,417,0,911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
250,"PRISMSRY SCHOOL RATOLI",300,240,0,540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
251,"JUNIOR HIGH SCHOOL MATI ROOM NO-1",479,453,0,932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
252,"JUNIOR HIGH SCHOOL MATI ROOM NO-2",518,457,0,975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
253,"PRISMSRY SCHOOL ANUP KHADA MAJRA H/O MATI",187,173,0,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
254,"PRIMARY SCHOOL THAKURAIN KHEDA",303,257,0,560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
255,"PRIMARY SCHOOL. MATI 1",618,541,0,1159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
256,"PRISMSRY SCHOOL NURNAGAR BHADRSHA",452,352,0,804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
257,"PRIMARY SCHOOL SHAPUR MAGHGAWAN",254,227,0,481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
258,"PRIMARY SCHOOL SARAYA",334,274,0,608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
259,"JUNIOR PRIMARY ROOM NO-1",493,448,0,941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
260,"PRIMARY SCHOOL BIJNAUR ROOM NO-2",768,617,0,1385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
261,"PRIMARY SCHOOL BIJNAUR ROOM NO-3",513,395,0,908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
262,"PRIMARY SCHOOL SHAHIN PURWA",878,708,0,1586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
263,"PRIMARY SCHOOL BIJNAUR-2",798,594,0,1392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
264,"KANYA SCHOOL & PRIMARY SCHOOL BIJNAUR",522,422,0,944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
265,"PRIAMRY SCHOOL ASHRAF NAGAR",947,771,0,1718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
266,"PRIMARY SCHOOL ALINAGAR KHURD",237,197,0,434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
267,"PRIAMARY SCHOOL AHAMADPUR ALIAS KAMLAPUR",455,368,0,823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
268,"PRIAMARY SCHOOL SALEH NAGAR ROOM N0 1",523,417,0,940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
269,"PRIAMARY SCHOOL SALEH NAGAR ROOM N0 2",624,498,0,1122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
270,"PIONEER MONTESSORY DEGREE COLLEGE RUCHI KHAND SHRADA NAGAR ROOM NO. 1",777,639,0,1416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
271,"PIONEER MONTESORI DIGREE COLLEGE RUCHIKHAND SHRADA NAGAR P M S ROOM NO-2",901,712,0,1613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
272,"PIONEER MONTESORI DIGREE COLLEGE RUCHIKHAND SHRADA NAGAR P M S ROOM NO-3",560,500,0,1060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
273,"PIONEER MONTESSORY DEGREE COLLEGE RUCHI KHAND SHARDA NAGAR ROOM NO. 4",941,785,0,1726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
274,"PIONEER MONTESORI DIGREE COLLEGE RUCHIKHAND SHRADA NAGAR P M S ROOM NO-5",754,656,0,1410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
275,"PIONEER MONTESORI DIGREE COLLEGE RUCHIKHAND SHRADA NAGAR P M S ROOM NO-6",670,561,1,1232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
276,"PIONEER MONTESORI DIGREE COLLEGE RUCHIKHAND SHRADA NAGAR P M S ROOM NO-7",665,591,0,1256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
277,"PIONEER MONTESORI DIGREE COLLEGE RUCHIKHAND SHRADA NAGAR P M S ROOM NO-8",668,546,0,1214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
